coin,start,end,duration,age,region,industry,team,raised,hardcap,success,price,telegram,N_google_news,N_twitter,N_daily_views,N_daily_time,hype,risk,bazaar-rate,ret_ico_to_day_one,vol_day1,sharpe_1,sharpe_3,sharpe_yr,sharpe_yr2,beta_btc,beta_top10,alpha_btc,alpha_top10
stk, 31 Jan 2018, 14 Feb 2018,14.0,249.0,1, other,16,17000000.0,17000000.0,1.0,0.2,5925,0,9986,1,102, N/A, N/A,N/A,0.26229,12919500,-0.228,-0.237,-3.762,-3.806,-0.221,-1.843,-0.008,-0.008
datum, 29 Oct 2017, 29 Nov 2017,31.0,326.0,6, other,12,7581120.0,29158154.0,0.26,0.017,14875,3,36372,1,155, Medium, Medium,N/A,0.64382,160521,0.607,0.185,2.929,2.891,-0.103,-0.029,-0.001,-0.001
ebcoin, 16 Jan 2018, 13 Feb 2018,28.0,250.0,7, other,9,8515810.0,25046500.0,0.34,0.043,13635,2,18212,1,59, Medium, N/A,N/A,-0.93472,56933,-0.184,-0.029,-0.458,-0.502,-0.929,-7.371,-0.009,-0.009
daostack, 8 May 2018, 7 Jun 2018,30.0,136.0,7, blockchain,9,8000000.0,29629630.0,0.27,1.0,17616,0,5510,1,128, High, Medium,N/A,0.31,1927100,-0.357,-0.353,-5.61,-5.667,0.123,0.955,-0.012,-0.012
paycent, 2 Nov 2017, 30 Nov 2017,28.0,325.0,7, fintech,17,7695156.0,192378900.0,0.04,0.757,19334,1,3094,1,150, Medium, Medium,N/A,-0.88821,4102,0.256,2.035,4.069,4.032,1.54,4.496,0.021,0.021
datawallet, 5 Feb 2018, 7 Mar 2018,30.0,228.0,1, blockchain,13,40000000.0,40000000.0,1.0,0.18,11700,1,13,3,133, High, Low,0.7,-0.22604,122971,-0.14,-0.141,-2.246,-2.292,0.129,2.018,-0.005,-0.005
atonomi, 06 Jun 2018, 06 Jun 2018,0.0,137.0,1, blockchain,5,25000000.0,25000000.0,1.0,0.063,20234,0,13186,2,200, High, Low,N/A,-0.52283,1273630,-0.102,-0.239,-3.798,-3.853,0.501,3.396,-0.011,-0.011
cyclean, 27 Jun 2018, 21 Aug 2018,55.0,61.0,7, energy,8,1060000.0,53000000.0,0.02,0.0278,66998,6,14447,1,134, High, N/A,N/A,-0.38496,10108000,-0.139,-1.106,-2.211,-2.251,-0.089,-1.721,-0.015,-0.015
experty, 25 Jan 2018, 25 Feb 2018,31.0,238.0,6, blockchain,15,1491696.0,8774682.0,0.17,0.829,10907,0,15189,1,108, Medium, Low,0.74,-0.2063,1742640,-0.596,-0.117,-1.851,-1.894,0.037,0.745,-0.003,-0.003
ink-protocol, 22 Jan 2018, 22 Jan 2018,0.0,272.0,1, blockchain,11,15000000.0,15000000.0,1.0,0.1421,8259,7,5142,1,65, Low, N/A,N/A,-0.36239,280064,-0.225,-0.041,-0.655,-0.704,0.327,2.747,-0.003,-0.003
rightmesh, 30 May 2018, 31 May 2018,1.0,143.0,6, other,10,30000000.0,30000000.0,1.0,1.0,5855,0,27201,1,127, Medium, Medium,N/A,-0.85996,1974,0.008,0.007,0.116,0.084,0.479,4.301,0.002,0.002
maecenas, 7 Sep 2017, 8 Oct 2017,31.0,378.0,4, other,8,15375432.0,18982015.0,0.81,0.6448,1706,0,0,1,117, Medium, VeryLow,0.6,-0.28433,11868,0.081,0.166,2.628,2.608,0.03,-0.31,0.014,0.014
coinpoker, 19 Jan 2018, 26 Jan 2018,7.0,268.0,7, other,6,52712179.0,52712179.0,1.0,0.2497,4370,2,4715,2,201, High, Medium,N/A,-0.60954,350963,-0.382,-0.011,-0.178,-0.236,-0.06,0.087,-0.007,-0.007
rate3, 16 Apr 2018, 21 May 2018,35.0,153.0,7, blockchain,10,17500000.0,17500000.0,1.0,0.0438,96359,0,28617,2,143, High, N/A,N/A,-0.51011,472922,-0.039,-0.109,-1.722,-1.791,0.106,1.481,-0.006,-0.006
sharder, 23 Feb 2018, 23 Mar 2018,28.0,212.0,12, saas,N/A,5398600.0,5398600.0,1.0,0.0446,8868,0,7324,1,122, Low, N/A,N/A,1.28428,3209300,-0.176,-0.174,-2.763,-2.813,-0.091,0.019,-0.008,-0.008
lendingblock, 15 Apr 2018, 22 Apr 2018,7.0,182.0,4, fintech,6,10000000.0,10000000.0,1.0,0.02,6644,1,6656,3,192, Medium, Medium,N/A,0.54845,458040,-0.225,-0.173,-2.74,-2.792,0.113,1.038,-0.004,-0.004
xriba, 7 Jun 2018, 7 Jul 2018,30.0,106.0,4, fintech,9,12600000.0,19384615.0,0.65,0.3,4114,0,24932,1,78, High, N/A,N/A,-0.95265,504,0.103,0.82,1.639,1.624,1.901,8.468,0.033,0.031
flixxo, 24 Oct 2017, 24 Nov 2017,31.0,331.0,10, telecommunications,5,4731021.0,12130823.0,0.39,0.1176,4087,0,6239,1,113, Medium, VeryLow,N/A,-0.01885,106293,-0.04,0.169,2.68,2.658,0.111,1.914,0.004,0.004
welltrado, 30 Apr 2018, 25 Jun 2018,56.0,118.0,5, fintech,6,2750000.0,2750000.0,1.0,0.458,7391,0,2472,4,119, Medium, N/A,N/A,-0.71659,529192,0.536,0.929,1.858,1.839,2.035,16.383,0.032,0.035
pikciochain, 17 Mar 2018, 31 Mar 2018,14.0,204.0,6, saas,10,12269958.0,29926727.0,0.41,0.338,6289,0,6140,3,142, Medium, Medium,0.7,-0.09739,68851,-0.053,-0.053,-0.843,-0.876,0.239,2.395,-0.001,-0.001
neurochain, 19 Mar 2018, 15 Apr 2018,27.0,189.0,5, other,15,25000000.0,25000000.0,1.0,0.116,11768,2,4908,2,137, Medium, Low,N/A,-0.78511,176867,0.023,-0.058,-0.925,-0.965,0.153,1.486,0.002,0.002
the-abyss, 18 Apr 2018, 16 May 2018,28.0,158.0,5, gaming,12,15362418.0,18073433.0,0.85,0.11,34489,0,19630,1,158, VeryHigh, Low,N/A,-0.33938,1355170,-0.392,-0.051,-0.806,-0.849,0.374,3.41,-0.009,-0.009
indahash, 29 Nov 2017, 20 Dec 2017,21.0,305.0,5, saas,16,42715825.0,66743477.0,0.64,0.24,9564,0,9588,1,138, High, Low,0.86,1.5614,3113160,-0.199,-0.108,-1.711,-1.744,0.095,1.085,-0.01,-0.01
aphelion, 15 Nov 2017, 7 Dec 2017,22.0,318.0,12, fintech,13,7000000.0,7000000.0,1.0,0.2,12073,1,13912,1,91, High, N/A,0.48,0.45573,63598,0.247,0.004,0.063,0.028,0.39,3.254,-0.005,-0.004
leverj, 7 Nov 2017, 7 Dec 2017,30.0,318.0,12, fintech,6,13049080.0,50188769.0,0.26,0.15,2856,0,5024,2,156, Medium, Medium,0.66,0.81671,47085,-0.136,-0.139,-2.207,-2.243,0.073,0.982,-0.002,-0.002
airtoken, 19 Sep 2017, 19 Oct 2017,30.0,367.0,1, other,6,15000000.0,15000000.0,1.0,0.02,888,0,6531,1,54, Medium, Low,N/A,-0.31315,303295,-0.244,0.028,0.44,0.403,0.209,2.754,0.0,-0.0
coinfi, 8 Feb 2018, 18 Feb 2018,10.0,245.0,3, fintech,8,15000000.0,15000000.0,1.0,0.15,14841,0,5246,2,144, Medium, N/A,0.74,1.38402,21603900,-0.176,-0.166,-2.632,-2.672,0.285,2.531,-0.006,-0.006
mybit, 17 Jul 2017, 17 Aug 2017,31.0,430.0,6, fintech,2,2700000.0,4821429.0,0.56,3.0138,2788,0,7080,1,127, Medium, Medium,N/A,0.07174,45014,-0.002,0.043,0.679,0.644,0.032,2.094,0.003,0.003
alphacat, 12 Jan 2018, 12 Jan 2018,0.0,282.0,12, fintech,26,10845000.0,40166667.0,0.27,0.016,8376,0,15927,1,165, Medium, N/A,N/A,0.12462,474748,-0.188,-0.075,-1.184,-1.238,0.165,1.675,-0.007,-0.007
nebula-ai, 31 Mar 2018, 20 Apr 2018,20.0,184.0,1, blockchain,11,2043374.0,17028117.0,0.12,0.0058,5798,0,1609,2,155, N/A, N/A,N/A,1.07379,155134,-0.015,-0.039,-0.612,-0.653,0.002,-0.593,-0.006,-0.006
aidcoin, 16 Jan 2018, 1 Feb 2018,16.0,262.0,6, other,36,18632900.0,18632900.0,1.0,0.515,3183,0,5188,1,143, N/A, N/A,0.86,0.55996,1717320,-0.364,-0.229,-3.64,-3.699,0.14,1.221,-0.005,-0.005
peculium, 27 Aug 2018, 27 Sep 2018,31.0,24.0,5, fintech,40,9917634.0,9917634.0,1.0,0.01,10055,1,15372,2,116, Medium, Medium,N/A,-0.5833,69616,0.004,0.051,0.804,0.767,0.068,0.937,0.0,0.0
savedroid, 9 Feb 2018, 9 Mar 2018,28.0,226.0,5, fintech,20,4345948.0,4345948.0,1.0,0.0116,33547,3,9511,2,165, High, High,N/A,-0.84802,104842,-0.144,-0.156,-2.469,-2.537,0.184,1.948,-0.01,-0.01
sentinel-chain, 1 Mar 2018, 10 Mar 2018,9.0,225.0,7, other,13,14400000.0,14400000.0,1.0,0.08,7069,0,4087,2,140, Low, Medium,N/A,-0.18402,1945280,0.53,0.112,1.771,1.719,0.236,2.252,-0.004,-0.004
bitdegree, 1 Dec 2017, 29 Dec 2017,28.0,296.0,5, other,22,22500000.0,22500000.0,1.0,0.075,2504,1,20534,3,211, VeryHigh, Low,N/A,6.158,693702,-0.199,0.049,0.786,0.777,-0.818,-7.171,0.003,0.003
unibright, 20 Apr 2018, 20 May 2018,30.0,154.0,5, blockchain,7,12604551.0,13553281.0,0.93,0.14,7803,0,5244,1,117, High, N/A,0.78,0.38368,2400200,-0.305,-0.173,-2.743,-2.783,0.147,0.764,-0.012,-0.012
rentberry, 5 Dec 2017, 28 Feb 2018,85.0,235.0,7, real estate,25,27500000.0,29891304.0,0.92,0.347,2724,0,14709,1,134, N/A, N/A,0.86,-0.8044,294933,0.236,0.018,0.293,0.254,-0.155,-0.729,-0.006,-0.006
friendz, 1 Mar 2018, 20 Mar 2018,19.0,215.0,6, other,13,27525000.0,32005814.0,0.86,0.0427,52334,0,54364,2,138, High, Low,N/A,-0.53564,250482,0.157,0.065,1.024,0.982,-0.006,0.409,-0.004,-0.004
etheera, 10 Feb 2018, 3 Jun 2018,113.0,140.0,6, real estate,6,5206197.0,74374243.0,0.07,0.0012,3711,0,783,1,61, Medium, High,N/A,-0.95333,5941,1.728,2.994,5.987,5.987,-57.106,-78.675,5.913,5.97
farmatrust, 15 Jun 2018, 15 Jul 2018,30.0,98.0,4, insurance services,8,20250000.0,20250000.0,1.0,0.05,7989,0,3079,2,123, High, Medium,N/A,-0.86226,59025,-0.45,-0.015,-0.237,-0.271,-0.929,-4.962,-0.001,-0.001
adbank, 15 Dec 2017, 14 Jan 2018,30.0,280.0,1, blockchain,5,15000000.0,15000000.0,1.0,0.045,686,0,6204,2,216, Low, Medium,0.64,-0.07476,1033600,-0.129,-0.151,-2.394,-2.443,0.119,1.566,-0.006,-0.006
bounty0x, 1 Dec 2017, 15 Dec 2017,14.0,310.0,12, other,3,1602927.0,1602927.0,1.0,0.04,679,0,11886,7,432, N/A, N/A,N/A,0.89887,1059090,0.373,0.13,2.068,2.05,0.307,3.07,0.003,0.003
gatcoin, 17 Dec 2017, 5 Jan 2018,19.0,289.0,3, saas,17,14500000.0,14500000.0,1.0,0.2,3289,1,4303,1,88, Medium, Low,0.82,-0.60369,681451,-0.298,-0.233,-3.693,-3.736,0.199,1.859,-0.008,-0.008
cryptopay, 2 Oct 2017, 30 Oct 2017,28.0,356.0,4, other,3,18148220.0,64815071.0,0.28,0.3068,667,1,9030,3,126, High, Low,0.82,0.25642,380453,0.097,0.062,0.986,0.966,-0.245,-2.274,0.003,0.004
jet8, 28 Feb 2018, 14 Mar 2018,14.0,221.0,7, saas,33,32700000.0,35934066.0,0.91,0.1,18190,5,2092,1,59, N/A, N/A,0.8,-0.69089,871036,-0.476,-0.029,-0.454,-0.493,0.39,3.845,-0.006,-0.006
helbiz, 15 Feb 2018, 4 Mar 2018,17.0,231.0,7, transportation,10,5500000.0,55000000.0,0.1,0.1407,2505,3,22564,1,83, Medium, Medium,0.72,-0.90719,756160,0.161,0.039,0.623,0.597,0.026,1.566,-0.002,-0.001
playkey, 1 Nov 2017, 1 Dec 2017,30.0,324.0,2, gaming,6,10512361.0,105123610.0,0.1,1.76,8200,1,8741,1,91, High, Low,N/A,-0.6819,9317,0.438,0.137,2.177,2.155,0.127,1.286,0.004,0.003
dether, 7 Feb 2018, 9 Feb 2018,2.0,254.0,5, fintech,8,12117300.0,13463667.0,0.9,0.202,5431,0,6185,1,117, Medium, Low,N/A,-0.24493,40103,-0.321,-0.105,-1.667,-1.707,-0.098,-0.26,-0.002,-0.002
faceter, 15 Feb 2018, 30 Mar 2018,43.0,205.0,11, saas,9,28610353.0,40871933.0,0.7,0.0279,1382,1,3591,2,152, High, Low,N/A,-0.28681,135291,-0.402,0.015,0.242,0.184,0.026,0.308,-0.008,-0.008
bitclave, 29 Nov 2017, 29 Nov 2017,0.0,326.0,1, blockchain,19,25547000.0,25547000.0,1.0,0.1,8322,2,16342,1,118, Medium, Medium,0.88,0.50455,957302,0.12,-0.013,-0.208,-0.236,0.288,2.422,0.009,0.009
crowd-machine, 01 Apr 2018, 22 May 2019,416.0,-213.0,7, blockchain,21,23605727.0,98357196.0,0.24,0.09924,6024,4,5553,1,125, High, Medium,N/A,0.18854,220487,-0.28,-0.134,-2.128,-2.175,-0.041,-1.454,-0.012,-0.012
adhive, 28 Feb 2018, 14 Mar 2018,14.0,221.0,5, saas,10,12000000.0,17391304.0,0.69,0.1369,12487,1,5476,1,135, High, Low,0.88,-0.59631,772548,0.127,0.03,0.471,0.429,0.215,2.0,-0.003,-0.003
sharpay, 1 Mar 2018, 31 May 2018,91.0,143.0,10, other,12,5973900.0,5973900.0,1.0,0.017,4695,1,2608,2,205, High, Medium,N/A,-0.92635,22689,1.261,2.184,4.367,4.334,-0.604,-2.829,0.039,0.039
devery, 18 Jan 2018, 19 Jan 2018,1.0,276.0,12, saas,3,10000000.0,10000000.0,1.0,0.187,4248,1,2962,1,119, Medium, N/A,0.86,0.76878,862413,-0.271,-0.127,-2.009,-2.045,-0.213,-2.832,-0.003,-0.003
daneel, 29 Jan 2018, 5 Mar 2018,35.0,231.0,5, other,8,2830400.0,15724444.0,0.18,0.28,2680,0,5562,1,119, Medium, N/A,0.84,-0.82727,130556,0.376,0.158,2.502,2.487,0.244,2.912,0.018,0.018
atlant, 7 Sep 2017, 1 Nov 2017,55.0,355.0,2, real estate,12,6663530.0,66635300.0,0.1,0.5731,4229,4,4508,2,169, High, Low,0.66,-0.31175,323580,-0.27,0.043,0.675,0.644,-0.251,-1.383,0.001,0.001
likecoin, 7 May 2018, 21 May 2018,14.0,154.0,3, other,23,5323604.0,8727220.0,0.61,0.017,15843,5,3291,2,195, High, Medium,N/A,-0.53953,55972,-0.18,-0.259,-4.105,-4.199,-0.207,-1.228,-0.009,-0.009
arbidex, 23 Jan 2018, 28 Feb 2018,36.0,236.0,4, fintech,6,16239980.0,16239980.0,1.0,1.0,1152,0,1837,4,71, Low, N/A,0.68,-0.95167,236909,-0.051,0.091,1.448,1.414,-0.417,-2.801,0.009,0.009
amlt, 11 Dec 2017, 29 Jan 2018,49.0,266.0,4, blockchain,15,19042042.0,19042042.0,1.0,0.39,3921,0,6105,2,101, Medium, N/A,N/A,-0.79787,263017,-0.156,-0.009,-0.139,-0.185,-0.157,-2.05,-0.002,-0.002
cryptosolartech, 1 May 2018, 20 Jul 2018,80.0,94.0,5, blockchain,24,68280620.0,68280620.0,1.0,0.05,12582,1,11604,2,162, Medium, N/A,N/A,-0.62606,2320,-0.039,-0.306,-0.612,-0.638,1.635,12.272,0.006,0.005
privatix, 19 Oct 2017, 16 Nov 2017,28.0,340.0,12, other,11,2391939.0,14949619.0,0.16,3.3032,1873,1,3816,1,111, Medium, Medium,N/A,-0.05546,99333,0.112,0.152,2.41,2.397,-0.12,-0.277,0.014,0.014
eristica, 7 Dec 2017, 7 Feb 2018,62.0,257.0,2, other,4,3138109.0,10122932.0,0.31,0.02,232,3,3915,1,94, Medium, Low,0.76,-0.45355,2634,-0.301,-2.388,-4.777,-4.834,-0.245,0.009,-0.023,-0.023
lala-world, 5 Jan 2018, 5 Feb 2018,31.0,259.0,7, other,5,20000000.0,20202020.0,0.99,0.13,676,0,9261,1,148, Medium, High,N/A,-0.25287,28433,-0.45,-0.002,-0.026,-0.051,-0.119,-1.138,-0.007,-0.007
hold, 4 May 2018, 31 May 2018,27.0,144.0,5, fintech,12,11300000.0,11300000.0,1.0,0.023,17196,0,10344,1,123, Medium, N/A,N/A,-0.87965,86046,0.214,0.114,1.802,1.797,-4.75,-23.153,0.098,0.097
goldmint, 20 Sep 2017, 11 Nov 2017,52.0,345.0,2, fintech,11,6935639.0,40797876.0,0.17,7.0,9903,0,2536,2,190, Risky, Medium,0.68,-0.63429,74776,0.24,0.155,2.458,2.43,-0.379,-2.913,0.005,0.005
mywish, 25 Oct 2017, 25 Nov 2017,31.0,331.0,2, blockchain,8,2670000.0,2696970.0,0.99,0.2323,3646,10,4210,3,126, N/A, N/A,0.82,0.34028,305113,0.142,0.177,2.814,2.788,0.017,0.786,0.003,0.003
worldcore, 14 Oct 2017, 15 Dec 2017,62.0,311.0,5, fintech,14,25000000.0,100000000.0,0.25,0.1,2939,1,9271,3,244, Medium, Low,0.92,0.14584,151573,0.405,0.136,2.157,2.13,0.217,2.872,-0.001,-0.001
hoqu, 27 Nov 2017, 26 Feb 2018,91.0,238.0,4, saas,5,15000000.0,15000000.0,1.0,0.168,475,8,6039,1,113, High, Medium,N/A,-0.55846,29097,-0.146,-0.038,-0.608,-0.653,0.053,0.929,-0.008,-0.008
verify, 29 Nov 2017, 06 Dec 2017,7.0,320.0,7, saas,6,2500000.0,2500000.0,1.0,0.23,1137,3,4461,2,44, N/A, N/A,0.7,1.44044,803439,0.323,0.116,1.838,1.816,0.132,0.596,0.01,0.01
kryll, 07 Feb 2018, 20 Apr 2018,72.0,185.0,5, fintech,8,3800000.0,29230769.0,0.13,0.2,6834,3,7202,2,191, Medium, Medium,0.88,-0.58498,97079,-0.342,-0.175,-2.775,-2.879,0.177,1.819,0.001,0.001
sportyco, 21 Nov 2017, 8 Dec 2017,17.0,318.0,5, fintech,10,5087896.0,15899675.0,0.32,0.12,9693,5,6535,1,123, Medium, N/A,0.76,0.81219,31692,0.001,0.078,1.235,1.2,0.031,0.216,-0.004,-0.004
clearcoin, 16 Nov 2017, 31 Mar 2018,135.0,205.0,1, other,17,4350000.0,10116279.0,0.43,0.01,17357,1,8870,2,163, High, Medium,0.8,0.5515,93524,0.055,-0.045,-0.708,-0.744,-0.042,-0.356,0.002,0.002
parkgene, 15 Jan 2018, 19 Mar 2018,63.0,217.0,7, transportation,5,24335000.0,34764286.0,0.7,0.1,5249,0,3255,2,205, Medium, Low,N/A,-0.87352,58791,-0.128,-0.062,-0.991,-1.033,-0.235,-1.229,0.005,0.005
truegame, 16 Apr 2018, 30 Apr 2018,14.0,175.0,10, other,13,3773000.0,6860000.0,0.55,0.0736,25098,4,4357,1,126, Medium, Low,0.9,-0.68576,15876,-0.143,-0.109,-1.732,-1.785,0.23,2.118,-0.006,-0.006
sapien, 3 Mar 2018, 3 Apr 2018,31.0,202.0,1, telecommunications,6,10501153.0,30003294.0,0.35,0.1417,16652,0,8766,4,424, High, Medium,N/A,-0.95471,35054,-0.348,-0.101,-1.596,-1.641,-0.138,-0.424,-0.003,-0.003
utrum, 24 Apr 2018, 4 Jul 2018,71.0,110.0,12, other,8,1156048.0,5026296.0,0.23,0.12,6233,0,4942,1,235, High, High,N/A,-0.24855,21504,0.14,0.122,1.939,1.937,1.799,2.375,0.158,0.155
fire-lotto, 15 Mar 2018, 15 Apr 2018,31.0,190.0,12, other,9,3740965.0,14963860.0,0.25,0.5,5883,1,2947,2,111, N/A, N/A,N/A,-0.79832,2462,-0.04,-0.314,-0.628,-0.647,-1.348,-11.6,0.005,0.006
narrative, 06 Feb 2018, 21 Mar 2018,43.0,215.0,1, telecommunications,4,1754463.0,43861575.0,0.04,0.46,3479,1,3842,1,183, Medium, Medium,0.82,-0.96497,1273,0.211,0.194,3.083,3.068,2.799,19.891,0.043,0.043
bitcoen, 28 Nov 2017, 26 Dec 2017,28.0,300.0,4, other,12,2504103.0,19262331.0,0.13,1.0,4384,2,4368,1,96, Medium, Medium,0.66,-0.95643,209,0.11,0.871,1.741,1.69,3.4,14.367,0.042,0.041
auctus, 10 Apr 2018, 20 Apr 2018,10.0,185.0,7, fintech,12,3770005.0,3770005.0,1.0,0.283,6993,1,9386,2,192, Medium, Low,N/A,1.61354,1413630,0.165,-0.128,-2.034,-2.08,-0.29,-1.689,-0.01,-0.01
bigbom, 28 May 2018, 10 Jun 2018,13.0,134.0,12, saas,13,6792000.0,6792000.0,1.0,0.0257,15695,1,13086,2,134, High, Medium,N/A,-0.17459,972645,-0.181,-0.116,-1.839,-1.881,0.064,1.743,-0.01,-0.01
aigang, 15 Nov 2017, 15 Dec 2017,30.0,311.0,7, insurance services,7,4228920.0,30206571.0,0.14,0.31,2404,0,7289,1,130, Medium, Low,N/A,12.09677,16206500,-0.222,-0.257,-4.084,-4.119,0.206,2.121,-0.013,-0.012
forty-seven-bank, 16 Dec 2017, 17 May 2018,152.0,158.0,5, other,13,10000000.0,10000000.0,1.0,3.3,7692,1,4503,1,49, N/A, N/A,N/A,-0.76487,347549,-0.227,-0.193,-3.068,-3.115,0.562,4.218,-0.012,-0.011
paymon, 10 May 2018, 13 Jun 2018,34.0,131.0,2, blockchain,14,1092514.0,3034761.0,0.36,0.015,6974,0,8648,2,112, Medium, Medium,0.88,-0.78447,172644,-0.035,-0.015,-0.245,-0.279,0.109,1.424,-0.002,-0.002
shard, 26 Mar 2018, 23 Apr 2018,28.0,182.0,4, saas,6,5398600.0,5398600.0,1.0,0.6113,230,0,3020,1,158, Low, N/A,N/A,-0.90366,1249,-0.034,-0.273,-0.547,-0.573,-1.159,-4.734,0.005,0.005
0xcert, 4 Jul 2018, 18 Jul 2018,14.0,96.0,5, saas,19,9450000.0,9545455.0,0.99,0.0497,16366,0,12160,1,136, VeryHigh, N/A,N/A,-0.25322,110313,-0.416,-0.214,-3.402,-3.452,-0.306,-1.793,-0.017,-0.017
iqeon, 30 Jan 2018, 13 Mar 2018,42.0,223.0,5, gaming,15,1564307.0,15643070.0,0.1,2.15,3649,0,2190,1,98, Medium, Low,0.82,-0.89996,5951,-0.114,-0.903,-1.806,-1.899,0.25,1.445,-0.002,-0.002
webcoin, 1 May 2018, 31 May 2018,30.0,144.0,5, other,8,35765.0,N/A,0.0,0.6667,28018,0,1605,1,91, Medium, N/A,N/A,-0.99621,85979,0.308,0.257,4.073,4.06,-1.124,-6.996,0.068,0.069
iungo, 7 Dec 2017, 31 Jan 2018,55.0,264.0,5, other,9,23000000.0,46000000.0,0.5,1.15,8497,0,4216,1,124, High, N/A,0.76,-0.58726,885373,-0.158,-0.192,-3.049,-3.097,-0.02,-0.151,-0.01,-0.01
bunnytoken, 25 Apr 2018, 25 May 2018,30.0,150.0,12, other,21,8488950.0,8488950.0,1.0,0.0566,1885,1,2009,1,102, High, Medium,N/A,-0.95594,13666,0.242,1.92,3.839,3.821,2.535,7.02,0.04,0.041
invacio, 12 Mar 2018, 30 Apr 2018,49.0,175.0,4, saas,14,1912074.0,3134548.0,0.61,1.0,1071,0,3589,1,92, Low, Medium,N/A,-0.85685,336316,-0.21,-0.13,-2.066,-2.096,0.316,3.237,-0.005,-0.004
blitzpredict, 22 Jan 2018, 22 Feb 2018,31.0,242.0,12, other,5,4374000.0,7290000.0,0.6,0.0292,9597,0,19644,2,127, Medium, N/A,N/A,-0.67726,48405,-0.04,0.076,1.204,1.184,0.073,1.454,0.0,0.0
amon, 4 Mar 2018, 4 Apr 2018,31.0,201.0,5, other,8,1332600.0,26652000.0,0.05,0.05,5781,1,2467,1,133, N/A, N/A,N/A,0.26436,152217,-0.426,-0.244,-3.87,-3.913,0.302,2.108,-0.014,-0.014
bitrewards, 12 Apr 2018, 31 May 2018,49.0,144.0,7, saas,25,6583400.0,14962273.0,0.44,0.0198,20259,1,17406,1,136, High, Medium,N/A,-0.78505,130010,-0.183,-0.045,-0.712,-0.745,0.65,3.437,-0.001,-0.001
cfun, 18 Dec 2017, 19 Dec 2017,1.0,307.0,7, other,6,15000000.0,15000000.0,1.0,0.03,4218,2,4796,1,109, N/A, N/A,0.76,2.50637,14156000,-0.17,-0.176,-2.793,-2.825,0.058,0.906,-0.009,-0.009
leadcoin, 1 Mar 2018, 11 Mar 2018,10.0,225.0,7, other,17,50000000.0,50000000.0,1.0,0.0453,10126,1,1757,1,113, Medium, Medium,0.88,1.6268,6963540,-0.017,0.001,0.013,-0.006,-0.21,-1.574,-0.014,-0.014
tokia, 4 Dec 2017, 15 Mar 2018,101.0,221.0,4, fintech,3,30000000.0,50000000.0,0.6,1.0,6580,2,2,3,358, Medium, High,N/A,-0.81285,641864,-0.03,-0.108,-1.708,-1.744,0.341,2.248,-0.012,-0.012
bitjob, 12 Sep 2017, 13 Oct 2017,31.0,374.0,12, other,26,2726424.0,11854017.0,0.23,0.39,2259,4,6614,2,215, Medium, Medium,0.8,-0.73346,67138,-0.152,0.142,2.26,2.248,0.294,1.798,0.005,0.005
micromoney, 18 Oct 2017, 18 Nov 2017,31.0,338.0,12, fintech,18,10541585.0,30118814.0,0.35,1.0,4326,1,80123,1,88, Medium, Low,0.88,-0.32587,452417,0.315,0.092,1.461,1.435,-0.033,0.675,-0.001,-0.001
birake, 1 Mar 2018, 1 Aug 2018,153.0,82.0,5, other,7,N/A,20000000.0,0.01,0.1,17042,2,2254,2,176, N/A, N/A,N/A,2.22564,58748,-0.22,-1.746,-3.491,-3.515,3.479,14.185,-0.034,-0.035
fabric-token, 15 Feb 2018, 1 Apr 2018,45.0,204.0,5, blockchain,3,1035986.0,8633217.0,0.12,0.1125,4570,0,2090,1,59, Low, High,N/A,-0.17188,83004,0.081,0.047,0.743,0.711,0.195,2.626,0.006,0.006
fox-trading, 23 May 2018, 8 Jun 2018,16.0,136.0,5, other,6,30000.0,3000000.0,0.01,0.49,93,5,12791,2,183, N/A, N/A,N/A,-0.89135,86239,0.097,0.121,1.926,1.909,0.916,6.54,0.02,0.02
dorado, 7 Feb 2018, 16 May 2018,98.0,159.0,6, transportation,24,21000000.0,53846154.0,0.39,0.1,8284,0,2561,1,113, Medium, Medium,N/A,-0.86123,437869,0.078,-0.144,-2.289,-2.335,0.417,3.619,-0.018,-0.018
transcodium, 1 Mar 2018, 30 Apr 2018,60.0,175.0,4, saas,7,10977534.0,29669011.0,0.37,0.376,6164,1,3097,2,101, Medium, Low,N/A,-0.62518,488145,-0.186,-0.198,-3.145,-3.183,0.271,3.732,-0.009,-0.008
elysian, 18 Jun 2018, 8 Jul 2018,20.0,106.0,10, other,12,7000000.0,7000000.0,1.0,0.12,47479,0,5294,1,117, VeryHigh, N/A,N/A,-0.8299,4626840,-0.071,-0.143,-2.268,-2.307,0.945,8.78,-0.016,-0.015
crowdholding, 1 Nov 2017, 11 Jan 2018,71.0,284.0,4, other,15,2000000.0,2000000.0,1.0,1.18,2844,0,2574,3,212, High, Low,N/A,-0.99781,76499,-0.092,0.003,0.043,0.019,0.518,3.217,0.005,0.006
obsidian, 12 Aug 2017, 26 Aug 2017,14.0,422.0,4, blockchain,7,1566332.0,8701844.0,0.18,0.1519,619,3,8201,2,157, Medium, Low,N/A,1.45855,262223,0.121,0.156,2.472,2.441,0.327,3.141,-0.003,-0.005
joint-ventures, 7 Apr 2018, 30 May 2018,53.0,145.0,12, other,10,2000000.0,10000000.0,0.2,0.071,13593,0,11069,1,97, Medium, N/A,N/A,-0.92831,41727,0.057,0.451,0.903,0.883,2.444,23.03,0.028,0.024
