coin,start,end,duration,age,region,industry,team,raised,hardcap,success,price,telegram,N_google_news,N_twitter,N_daily_views,N_daily_time,hype,risk,bazaar-rate,ret_ico_to_day_one,vol_day1,sharpe_1,sharpe_3,sharpe_yr,sharpe_yr2,beta_btc,beta_top10,alpha_btc,alpha_top10
parkgene,15 Jan 2018,19 Mar 2018,63.0,388.0,12,blockchain,5,24335000.0,34764286.0,0.7,0.1,1183,0,2589,3.5,303.0,Medium,Low,N/A,-0.87352,58791,-0.128,-0.062,-0.991,-1.018,0.001,-0.213,0.007,0.007
scorum,14 Jan 2018,11 Feb 2018,28.0,424.0,12,blockchain,24,5630000.0,17060606.0,0.33,1.0,1183,0,8416,3.5,303.0,Medium,Low,0.8,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
neuromation,7 Jan 2018,15 Feb 2018,39.0,420.0,12,other,9,71600000.0,71600000.0,1.0,0.915,1183,0,5904,3.5,303.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
telcoin,11 Dec 2017,30 Dec 2017,19.0,467.0,12,blockchain,10,25000000.0,25000000.0,1.0,0.001,1183,0,26329,3.5,303.0,Medium,Medium,N/A,5.031,842193,0.036,-0.051,-0.816,-0.837,-0.036,-0.074,-0.001,-0.001
gladius,24 Nov 2017,31 Dec 2017,37.0,466.0,12,saas,12,12500000.0,12500000.0,1.0,1.55,1183,0,22526,3.5,303.0,High,Medium,0.86,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
starbase,9 Nov 2017,24 Nov 2017,15.0,503.0,12,fintech,5,8800000.0,10000000.0,0.88,0.1,1183,0,17829,3.5,303.0,Medium,Low,0.8,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
playkey,1 Nov 2017,1 Dec 2017,30.0,496.0,12,gaming,6,10512361.0,105123610.0,0.1,1.76,1183,1,6647,3.5,303.0,High,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
chronobank,15 Dec 2016,15 Feb 2017,62.0,785.0,12,other,1,5400000.0,30000000.0,0.18,10.0,1183,2,17019,3.5,303.0,High,N/A,0.76,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
dbrain,15 Apr 2018,1 Jul 2018,77.0,284.0,12,blockchain,11,2500000.0,20833333.0,0.12,2.0,1183,7,4859,3.5,303.0,Medium,Medium,0.86,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
dmarket,17 Aug 2017,15 Nov 2017,90.0,512.0,12,gaming,4,19000000.0,52777778.0,0.36,0.5,1183,0,9514,3.5,303.0,Medium,VeryLow,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cryptocurve,30 Oct 2018,30 Nov 2018,31.0,132.0,12,blockchain,10,7400000.0,13703704.0,0.54,0.2,1183,0,4236,3.5,303.0,Medium,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cryptyk,28 Nov 2018,8 Feb 2019,72.0,62.0,12,saas,18,11300000.0,25111111.0,0.45,0.125,1183,0,31,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
zeex,05 Jul 2018,06 Jul 2018,1.0,279.0,12,fintech,8,12700000.0,12700000.0,1.0,0.041,1183,0,4778,3.5,303.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
qurrex,10 Jun 2018,30 Jun 2018,20.0,285.0,12,blockchain,11,6260000.0,44714286.0,0.14,1.088,1183,0,2687,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
moneytoken,7 Feb 2018,7 Jun 2018,120.0,308.0,12,fintech,13,37189195.0,41321328.0,0.9,0.005,1183,0,27207,3.5,303.0,High,VeryHigh,N/A,-0.4292,282008,-0.431,-0.213,-3.375,-3.417,0.256,1.969,-0.007,-0.007
boatpilot,1 Apr 2018,30 Apr 2018,29.0,346.0,12,blockchain,6,5025224.0,9853380.0,0.51,0.07,1183,0,608,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
moxyone,14 Mar 2018,15 Apr 2018,32.0,361.0,12,blockchain,8,1500000.0,21428571.0,0.07,0.5,1183,0,2162,3.5,303.0,Medium,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cryptelo,15 Mar 2018,30 Apr 2018,46.0,346.0,12,other,11,1132488.0,8089200.0,0.14,0.0489,1183,0,4190,3.5,303.0,Medium,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
skyfchain,10 Mar 2018,15 Aug 2018,158.0,239.0,12,blockchain,14,6200000.0,29523810.0,0.21,0.065,1183,0,2805,3.5,303.0,Medium,Medium,0.88,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
vestarin,5 Mar 2018,4 Apr 2018,30.0,372.0,12,blockchain,11,4095000.0,13209677.0,0.31,0.2079,1183,0,0,3.5,303.0,Medium,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
experty,25 Jan 2018,25 Feb 2018,31.0,410.0,12,blockchain,15,1491696.0,8774682.0,0.17,0.829,1183,0,14007,3.5,303.0,Medium,Low,0.74,-0.2063,1742640,-0.596,-0.117,-1.851,-1.878,-0.073,-0.572,0.001,0.001
gameflip,4 Dec 2017,29 Jan 2018,56.0,437.0,12,gaming,7,15000000.0,15000000.0,1.0,5.85,1183,3,54674,3.5,303.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
srg,10 Nov 2017,15 Jan 2018,66.0,451.0,12,gaming,8,3200000.0,15238095.0,0.21,2.0,1183,0,0,3.5,303.0,Medium,Low,0.66,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
tokenbox,14 Nov 2017,28 Nov 2017,14.0,499.0,12,blockchain,8,8000000.0,20000000.0,0.4,1.0,1183,0,1992,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
coinlancer,14 Oct 2017,15 Nov 2017,32.0,512.0,12,other,16,11900000.0,49583333.0,0.24,0.25,1183,0,2934,3.5,303.0,Medium,High,0.8,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
sense,7 Nov 2017,21 Nov 2017,14.0,506.0,12,blockchain,7,15000000.0,15000000.0,1.0,0.1,1183,6,1633,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
crowdholding,1 Nov 2017,11 Jan 2018,71.0,455.0,12,blockchain,15,2000000.0,2000000.0,1.0,1.18,1183,0,2132,3.5,303.0,High,Low,N/A,-0.99781,76499,-0.092,0.003,0.043,0.028,-0.535,-5.043,0.015,0.015
universa,27 Oct 2017,27 Nov 2017,31.0,500.0,12,blockchain,20,28600000.0,98620690.0,0.29,0.01,1183,0,10435,3.5,303.0,High,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
matryx,13 Sep 2017,12 Oct 2017,29.0,546.0,12,other,15,2000000.0,9090909.0,0.22,0.29,1183,0,1816,3.5,303.0,Medium,Medium,0.92,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
kickico,29 Aug 2017,16 Sep 2017,18.0,572.0,12,fintech,16,21600000.0,21600000.0,1.0,0.0848,1183,0,9187,3.5,303.0,Medium,VeryLow,N/A,1.92713,29279,-0.114,-0.126,-2.002,-2.02,0.213,2.004,-0.001,-0.002
wings,18 Nov 2016,6 Jan 2017,49.0,825.0,12,blockchain,14,1706156.0,2274875.0,0.75,0.0288,1183,1,37271,3.5,303.0,High,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
gamb,31 Jul 2018,31 Jul 2018,0.0,254.0,12,other,32,8200000.0,14909091.0,0.55,0.0557,1183,0,11700,3.5,303.0,Medium,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
alehub,25 Jul 2018,24 Nov 2018,122.0,138.0,12,blockchain,20,4681068.0,33436200.0,0.14,0.2027,1183,0,24611,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
nau,29 Nov 2017,29 Dec 2017,30.0,468.0,12,blockchain,16,11684136.0,20145062.0,0.58,0.06,1183,0,716,3.5,303.0,Medium,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
confideal,1 Mar 2018,30 May 2018,90.0,316.0,12,blockchain,13,600000.0,12000000.0,0.05,0.555,1183,1,1565,3.5,303.0,Low,Medium,0.88,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
eloplay,16 Oct 2017,15 Nov 2017,30.0,512.0,12,blockchain,16,85765.0,8576500.0,0.01,0.0331,1183,0,322,3.5,303.0,Medium,Low,0.7,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
worldcore,14 Oct 2017,15 Dec 2017,62.0,482.0,12,fintech,14,25000000.0,100000000.0,0.25,0.1,1183,0,8114,3.5,303.0,Medium,VeryHigh,0.92,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
qvolta,10 Oct 2017,20 Oct 2017,10.0,538.0,12,fintech,4,700000.0,4666667.0,0.15,0.3031,1183,0,5,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
suretly,11 Jul 2017,11 Aug 2017,31.0,608.0,12,fintech,7,28000001.0,28000001.0,1.0,30.932,1183,1,1173,3.5,303.0,Medium,Medium,0.68,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
profede,1 Jun 2018,15 Sep 2018,106.0,208.0,12,blockchain,6,10313000.0,19832692.0,0.52,0.01,1183,0,26706,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
tokenlend,26 Mar 2018,10 May 2018,45.0,336.0,12,blockchain,6,1076843.0,26921075.0,0.04,0.288,1183,1,427,3.5,303.0,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bitboost,10 Oct 2017,4 Nov 2017,25.0,523.0,12,blockchain,8,14000001.0,14000001.0,1.0,0.46,1183,0,2151,3.5,303.0,Medium,Medium,0.8,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cryptoindex,17 Oct 2018,10 Mar 2019,144.0,32.0,12,fintech,10,10553602.0,36391731.0,0.29,0.6544,1183,0,5093,3.5,303.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
icovo,30 Oct 2018,30 Nov 2018,31.0,132.0,12,other,13,80339.0,8033900.0,0.01,0.3,1183,0,9825,3.5,303.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
yumerium,26 Sep 2018,10 Oct 2018,14.0,183.0,12,gaming,12,3000001.0,20000007.0,0.15,0.072,1183,0,3760,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
qiibee,24 Sep 2018,24 Oct 2018,30.0,169.0,12,blockchain,18,8460000.0,11280000.0,0.75,0.0205,1183,0,5753,3.5,303.0,High,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
citicash,1 Sep 2018,31 Oct 2018,60.0,162.0,12,blockchain,16,12963348.0,19641436.0,0.66,0.15,1183,0,394,3.5,303.0,VeryLow,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cryptoads,15 May 2018,14 Jul 2018,60.0,271.0,12,blockchain,18,3230373.0,29367027.0,0.11,1.0,1183,0,33774,3.5,303.0,Medium,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
dacc,10 Jun 2018,7 Jul 2018,27.0,278.0,12,blockchain,10,13500000.0,14062500.0,0.96,0.0022,1183,0,18707,3.5,303.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
arweave,07 Jun 2018,09 Jun 2018,2.0,306.0,12,other,8,8700000.0,8700000.0,1.0,0.73,1183,0,3590,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
verasity,1 Mar 2019,6 Mar 2019,5.0,36.0,12,other,18,19200000.0,24935065.0,0.77,0.0106,1183,0,10268,3.5,303.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
gochain,1 May 2018,7 May 2018,6.0,339.0,12,blockchain,6,13685000.0,13685000.0,1.0,0.0453,1183,0,9139,3.5,303.0,High,Medium,N/A,-0.48479,1495680,0.315,0.058,0.926,0.902,0.179,1.772,0.005,0.005
befund,16 May 2018,16 Jun 2018,31.0,299.0,12,fintech,13,3000000.0,25000000.0,0.12,0.05,1183,1,872,3.5,303.0,Medium,Medium,0.76,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
blockhive,14 May 2018,30 Jun 2018,47.0,285.0,12,fintech,8,31980.0,639600.0,0.05,0.051,1183,0,1978,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
merculet,04 May 2018,04 May 2018,0.0,342.0,12,blockchain,10,28700000.0,28700000.0,1.0,0.01138,1183,0,33885,3.5,303.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
databrokerdao,26 Apr 2018,26 May 2018,30.0,320.0,12,other,10,3544538.0,29537817.0,0.12,0.2785,1183,0,2894,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cosmochain,21 Apr 2018,20 May 2018,29.0,326.0,12,blockchain,8,33360000.0,35870968.0,0.93,0.068,1183,0,3025,3.5,303.0,Medium,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
robet,20 Apr 2018,21 May 2018,31.0,325.0,12,blockchain,11,2111848.0,21118480.0,0.1,8.7,1183,0,41,3.5,303.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
eligma,17 Apr 2018,10 May 2018,23.0,336.0,12,blockchain,27,11377277.0,24206972.0,0.47,0.1,1183,0,7508,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
well,16 May 2018,30 Jun 2018,45.0,285.0,12,fintech,11,15000000.0,27777778.0,0.54,0.1,1183,0,1848,3.5,303.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
neurochain,19 Mar 2018,15 Apr 2018,27.0,361.0,12,other,15,25000000.0,25000000.0,1.0,0.116,1183,0,8819,3.5,303.0,Medium,Low,N/A,-0.78511,176867,0.023,-0.058,-0.925,-0.95,-0.023,0.159,-0.001,-0.001
giftcoin,20 Mar 2018,19 Apr 2018,30.0,357.0,12,blockchain,5,10000000.0,10000000.0,1.0,0.1,1183,0,1321,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
sunmoney,15 Mar 2018,30 Apr 2018,46.0,346.0,12,blockchain,18,4000000.0,22222222.0,0.18,4.5571,1183,0,4008,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
skraps,25 Feb 2018,15 Mar 2018,18.0,392.0,12,blockchain,10,7247400.0,21315882.0,0.34,0.45,1183,0,32,3.5,303.0,High,High,0.84,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
taylor,21 Feb 2018,22 Mar 2018,29.0,385.0,12,blockchain,14,1012863.0,3492631.0,0.29,0.3928,1183,0,3641,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
thrive,10 Mar 2018,5 Apr 2018,26.0,371.0,12,saas,15,26000000.0,26000000.0,1.0,0.28,1183,0,35,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
crowdcoinage,12 Feb 2018,12 Mar 2018,28.0,395.0,12,blockchain,10,90000.0,3000000.0,0.03,0.069,1183,0,2071,3.5,303.0,High,Medium,0.76,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
blockex,9 Feb 2018,2 Mar 2018,21.0,405.0,12,fintech,10,28401229.0,39446151.0,0.72,1.11,1183,0,2604,3.5,303.0,Medium,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
skara,8 Feb 2018,23 Feb 2018,15.0,412.0,12,other,15,3476357.0,8277040.0,0.42,0.835,1183,0,3383,3.5,303.0,N/A,N/A,0.76,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
sureremit,10 Jan 2018,10 Feb 2018,31.0,425.0,12,fintech,6,10000000.0,10000000.0,1.0,0.02,1183,0,5418,3.5,303.0,Medium,Medium,0.82,0.8333,35294,-0.212,0.02,0.312,0.287,-0.111,-0.26,0.001,0.001
tokenomy,15 Jan 2018,5 Feb 2018,21.0,430.0,12,blockchain,6,26000000.0,28571429.0,0.91,0.2037,1183,4,70,3.5,303.0,Medium,Medium,0.82,1.03262,2372070,-0.569,-0.13,-2.07,-2.132,-0.02,-0.561,-0.004,-0.004
uservice,18 Dec 2017,1 Feb 2018,45.0,434.0,12,blockchain,25,26892725.0,336159062.0,0.08,0.553,1183,5,514,3.5,303.0,Medium,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
aurora,11 Dec 2017,11 Jan 2018,31.0,455.0,12,fintech,9,7283717.0,7283717.0,1.0,3000.0,1183,0,36196,3.5,303.0,Medium,Low,N/A,-0.99998,829472,0.045,-0.085,-1.35,-1.376,0.085,0.912,0.002,0.002
bitcoen,28 Nov 2017,26 Dec 2017,28.0,471.0,12,blockchain,12,2504103.0,19262331.0,0.13,1.0,1183,0,2151,3.5,303.0,Medium,Medium,0.66,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
medibloc,27 Nov 2017,15 Dec 2017,18.0,482.0,12,insurance services,7,5100000.0,30000000.0,0.17,0.015,1183,1,8381,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bankera,27 Nov 2017,27 Feb 2018,92.0,408.0,12,fintech,7,15094919.0,15094919.0,1.0,0.02,1183,0,24729,3.5,303.0,VeryHigh,Low,N/A,-0.4809,2604320,-0.588,-0.196,-3.114,-3.153,-0.112,-1.136,-0.003,-0.003
karma,29 Nov 2017,15 Dec 2017,16.0,482.0,12,blockchain,17,10000000.0,10000000.0,1.0,0.01,1183,1,1060,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
paycent,2 Nov 2017,30 Nov 2017,28.0,497.0,12,fintech,17,6200000.0,206666667.0,0.03,0.757,1183,0,3275,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
lucyd,31 Oct 2017,28 Feb 2018,120.0,407.0,12,blockchain,6,6100000.0,10000000.0,0.61,0.25,1183,2,11146,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
crypterium,31 Oct 2017,14 Jan 2018,75.0,452.0,12,fintech,15,51656963.0,51656963.0,1.0,1.5,1183,0,17380,3.5,303.0,High,Medium,0.94,0.54,183715,-0.374,-0.045,-0.708,-0.731,0.008,-0.26,-0.002,-0.002
wanchain,01 Oct 2017,01 Nov 2017,31.0,526.0,12,blockchain,31,36000000.0,36000000.0,1.0,0.34,1183,0,109209,3.5,303.0,High,Low,N/A,11.38235,189439008,0.181,0.06,0.948,0.915,0.17,1.625,-0.003,-0.003
aeron,19 Sep 2017,30 Oct 2017,41.0,529.0,12,blockchain,11,4900000.0,30625000.0,0.16,0.5,1183,2,42848,3.5,303.0,VeryHigh,Medium,0.88,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
airtoken,19 Sep 2017,19 Oct 2017,30.0,540.0,12,other,6,15000000.0,15000000.0,1.0,0.02,1183,0,6263,3.5,303.0,Medium,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ambrosus,22 Sep 2017,22 Oct 2017,30.0,537.0,12,blockchain,20,32500000.0,98484848.0,0.33,0.294,1183,0,19126,3.5,303.0,High,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
icon,22 Sep 2017,22 Sep 2017,0.0,567.0,12,blockchain,30,45000000.0,45000000.0,1.0,0.1052,1183,2,113330,3.5,303.0,Stable,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
zonto,12 Sep 2017,12 Oct 2017,30.0,547.0,12,fintech,20,6384122.0,9975191.0,0.64,5.0,1183,2,3022,3.5,303.0,Low,Low,0.74,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cindicator,12 Sep 2017,12 Oct 2017,30.0,547.0,12,other,12,15000000.0,15000000.0,1.0,0.01,1183,0,180,3.5,303.0,Medium,VeryLow,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
kin,12 Sep 2017,26 Sep 2017,14.0,563.0,12,blockchain,7,48600000.0,74769231.0,0.65,0.0002,1183,1,26419,3.5,303.0,Medium,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cartaxi,29 Sep 2017,29 Oct 2017,30.0,530.0,12,other,13,8700000.0,66923077.0,0.13,0.1347,1183,1,2020,3.5,303.0,Medium,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
latoken,22 Aug 2017,10 Oct 2017,49.0,549.0,12,other,26,18900000.0,40212766.0,0.47,0.2985,1183,0,30867,3.5,303.0,High,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
decentraland,8 Aug 2017,8 Aug 2017,0.0,612.0,12,gaming,12,24000000.0,24000000.0,1.0,0.024,1183,0,44186,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
lampix,9 Aug 2017,18 Aug 2017,9.0,602.0,12,other,13,14200000.0,59166667.0,0.24,0.256,1183,0,3314,3.5,303.0,N/A,N/A,0.88,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bitjob,12 Sep 2017,13 Oct 2017,31.0,546.0,12,other,26,2700000.0,11739130.0,0.23,0.39,1183,1,6070,3.5,303.0,Medium,Medium,0.8,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
mybit,17 Jul 2017,17 Aug 2017,31.0,603.0,12,fintech,2,2700000.0,15000000.0,0.18,3.0138,1183,1,6741,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
tezos,1 Jul 2017,13 Jul 2017,12.0,638.0,12,blockchain,11,232000000.0,232000000.0,1.0,0.47,1183,1,508,3.5,303.0,Medium,N/A,0.88,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
minter,1 Sep 2018,31 Oct 2018,60.0,163.0,12,blockchain,8,6336000.0,6336000.0,1.0,0.0719,1183,0,181,3.5,303.0,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
botchain,17 Jul 2018,17 Aug 2018,31.0,238.0,12,other,9,5000000.0,41666667.0,0.12,2.5,1183,0,1483,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
lightstreams,25 Mar 2019,31 Mar 2019,6.0,12.0,12,blockchain,12,5000000.0,20000000.0,0.25,0.15,1183,0,1207,3.5,303.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
lition,18 Mar 2019,26 Mar 2019,8.0,17.0,12,other,14,4900000.0,4900000.0,1.0,0.1,1183,0,19211,3.5,303.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
akilos,31 Dec 2018,2 Mar 2019,61.0,41.0,12,blockchain,6,81428.0,8142800.0,0.01,0.7178,1183,0,1940,3.5,303.0,VeryLow,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
swinca,1 Feb 2019,31 Mar 2019,58.0,12.0,12,blockchain,12,5325000.0,76071429.0,0.07,0.6,1183,0,10317,3.5,303.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
donocle,1 Feb 2019,31 Mar 2019,58.0,12.0,12,blockchain,13,10000000.0,30303030.0,0.33,0.2,1183,0,880,3.5,303.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
litenett,3 Dec 2018,23 Dec 2018,20.0,110.0,12,blockchain,9,2450500.0,30631250.0,0.08,0.7,1183,0,2164,3.5,303.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
iov,15 Jan 2019,30 Jan 2019,15.0,72.0,12,blockchain,3,6000000.0,6000000.0,1.0,0.1147,1183,0,1055,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
