coin,start,end,duration,age,region,industry,team,raised,hardcap,success,price,telegram,N_google_news,N_twitter,N_daily_views,N_daily_time,hype,risk,bazaar-rate,ret_ico_to_day_one,vol_day1,sharpe_1,sharpe_3,sharpe_yr,sharpe_yr2,beta_btc,beta_top10,alpha_btc,alpha_top10
humbyl,21 May 2018,31 Aug 2018,102.0,84.0,7,other,10,N/A,N/A,N/A,0.211,N/A,0,1016,1.0,102.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
iregmed,1 Jul 2018,15 Aug 2018,45.0,100.0,5,other,7,N/A,15000000.0,N/A,0.19,N/A,0,319,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
minthealth,20 Apr 2018,10 Sep 2018,143.0,74.0,1,other,11,15073.0,N/A,0.0,1.0,N/A,0,1129,2.0,192.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
synco,30 Jul 2018,19 Aug 2018,20.0,96.0,7,other,25,30000000.0,30000000.0,1.0,0.0125,N/A,0,131,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
valena-svcoin,15 Jun 2018,15 Jul 2018,30.0,131.0,2,other,21,N/A,N/A,N/A,2.5,389,0,N/A,1.5,135.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
carry,26 Aug 2018,9 Sep 2018,14.0,75.0,8,other,13,12879947.0,13557839.0,0.95,0.003,31667,0,13171,1.9,170.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ledgit,7 Jul 2018,7 Aug 2018,31.0,108.0,7,other,9,N/A,31000000.0,N/A,0.09,887,0,245,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
payera,20 Jun 2018,30 Jul 2018,40.0,116.0,7,other,12,4331100.0,61872857.0,0.07,0.05,N/A,0,18615,2.0,111.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
beemedics,1 Jul 2018,31 Jul 2018,30.0,115.0,1,other,9,N/A,5000000.0,N/A,0.005,35,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
imdex,10 Jul 2018,31 Jul 2018,21.0,115.0,7,other,4,1124000.0,1124000.0,1.0,0.002,5054,0,4561,3.3,1079.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
nex,3 Sep 2018,14 Sep 2018,11.0,70.0,6,fintech,11,52500000.0,52500000.0,1.0,1.0,47997,0,N/A,1.9,185.0,High,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
playingcrypto,30 Jul 2018,30 Aug 2018,31.0,85.0,4,other,4,N/A,1704900.0,N/A,0.0003,29,0,15,N/A,N/A,VeryLow,VeryHigh,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ttcoin,1 May 2018,31 Jul 2018,91.0,115.0,8,other,N/A,N/A,N/A,N/A,0.089,N/A,0,111,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
crypterra,19 Mar 2018,2 Jul 2018,105.0,144.0,12,other,8,N/A,16000000.0,N/A,0.2,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
funderstoken,15 Jun 2018,31 Jul 2018,46.0,115.0,3,other,8,N/A,3572010.0,N/A,0.1272,56,0,N/A,5.0,218.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
xbit,10 Jul 2018,24 Jul 2018,14.0,122.0,7,other,9,N/A,N/A,N/A,0.1,1733,0,13,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bitway,27 May 2018,31 Aug 2018,96.0,84.0,5,other,5,N/A,5854800.0,N/A,0.2788,N/A,0,141,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
d-zone,1 Jun 2018,4 Jul 2018,33.0,142.0,8,other,9,N/A,N/A,N/A,0.0076,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
orinoco,14 Aug 2018,4 Sep 2018,21.0,80.0,10,other,5,94880.0,N/A,N/A,0.5788,N/A,0,N/A,1.0,80.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
rethen,3 Sep 2018,22 Sep 2018,19.0,62.0,1,other,6,N/A,N/A,N/A,0.0,N/A,0,4162,1.0,97.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
drcg,25 Apr 2018,31 Jul 2018,97.0,115.0,12,other,6,N/A,N/A,N/A,1.25,N/A,0,N/A,6.3,811.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
propertyclub,15 Jun 2018,10 Jul 2018,25.0,136.0,1,other,3,26250.0,1312500.0,0.02,0.0246,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
rocati,10 Mar 2018,19 Jul 2018,131.0,127.0,5,other,9,N/A,N/A,N/A,1.16,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
tibrix,28 Aug 2018,19 Sep 2018,22.0,65.0,3,other,8,148233.0,14823300.0,0.01,0.053,N/A,0,12,1.0,74.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ftw,15 Apr 2018,19 Jul 2018,95.0,127.0,6,other,3,N/A,N/A,N/A,0.33,80335,0,482,1.0,132.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
mindol,10 Jun 2018,16 Aug 2018,67.0,99.0,8,other,4,N/A,N/A,N/A,0.2278,1458,0,208,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
rhizome,15 Jul 2018,25 Jul 2018,10.0,121.0,5,other,3,N/A,20000000.0,N/A,0.2,39,0,25,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
tgic,8 Mar 2018,1 Aug 2018,146.0,114.0,5,other,1,N/A,N/A,N/A,0.05,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
octobase,15 Mar 2018,15 Sep 2018,184.0,69.0,11,fintech,4,N/A,5000000.0,N/A,0.0,N/A,0,184,N/A,N/A,VeryLow,VeryHigh,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bineuro,27 Mar 2018,01 Jul 2018,96.0,145.0,4,other,5,N/A,21241600.0,N/A,0.045,2125,0,N/A,1.0,79.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
gcox,8 Aug 2018,31 Aug 2018,23.0,84.0,7,telecommunications,25,N/A,600000000.0,N/A,0.6,38244,0,32297,2.5,257.0,High,N/A,0.74,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
provoco,1 Apr 2018,7 Sep 2018,159.0,77.0,5,other,21,8792160.0,43960800.0,0.2,0.1695,9857,0,2697,2.6,119.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
sunxcoin,20 Jul 2018,31 Aug 2018,42.0,84.0,12,other,9,20000.0,N/A,N/A,0.4,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bmybit,16 Jul 2018,30 Aug 2018,45.0,85.0,4,other,9,N/A,3007.0,N/A,2.4327,172,0,N/A,1.4,95.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
etherinc,15 Jul 2018,25 Jul 2018,10.0,121.0,9,blockchain,3,N/A,22000000.0,N/A,0.1,25932,0,9672,2.7,192.0,High,Medium,N/A,-0.94214,60752,-1.18,-2.044,-4.088,-4.111,-0.43,-7.26,-0.051,-0.057
guarium,16 Apr 2018,15 Jul 2018,90.0,131.0,4,other,12,N/A,N/A,N/A,0.01,N/A,0,37666,2.0,115.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
paygine,18 Jun 2018,17 Aug 2018,60.0,98.0,1,fintech,6,1642411.0,32848220.0,0.05,1.0,N/A,0,1043,1.0,124.0,High,Low,0.8,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
opporty,11 Aug 2018,15 Sep 2018,35.0,69.0,1,other,5,N/A,15000000.0,N/A,0.0242,N/A,0,3053,1.7,396.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ubcoin,02 Apr 2018,27 Aug 2018,147.0,88.0,12,ecommerce,N/A,4310000.0,7561404.0,0.57,0.048,1993,0,N/A,N/A,N/A,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ftec,20 Jun 2018,18 Jul 2018,28.0,128.0,4,fintech,16,995000.0,12437500.0,0.08,0.0154,31881,0,24706,2.0,61.0,High,Low,0.84,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
profede,1 Jun 2018,15 Sep 2018,106.0,69.0,5,other,6,10313000.0,19832692.0,0.52,0.01,246,0,31209,1.2,121.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
tradingene,16 May 2018,1 Jul 2018,46.0,145.0,5,fintech,12,1428166.0,11901383.0,0.12,1.0,6331,0,5860,1.0,167.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
skyfchain,10 Mar 2018,15 Aug 2018,158.0,100.0,5,transportation,14,6200000.0,29523810.0,0.21,0.065,36601,0,3471,1.7,98.0,Medium,Medium,0.88,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
akropolis,01 Jul 2018,31 Jul 2018,30.0,115.0,7,fintech,11,N/A,25000000.0,N/A,0.069,17399,0,2208,2.9,160.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
peculium,27 Aug 2018,27 Sep 2018,31.0,57.0,5,fintech,40,9917634.0,9917634.0,1.0,0.01,9590,0,13166,2.0,127.0,Medium,Medium,N/A,-0.5833,69616,0.004,0.051,0.804,0.775,-0.14,-1.446,-0.0,-0.0
wono,30 Jul 2018,29 Aug 2018,30.0,86.0,5,other,13,1037014.0,20740280.0,0.05,0.5,18948,0,9647,1.6,113.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
vanig,22 Aug 2018,25 Sep 2018,34.0,59.0,12,ecommerce,16,N/A,20000000.0,N/A,0.25,16317,0,13514,1.4,124.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
usechain,8 Aug 2018,13 Aug 2018,5.0,102.0,7,blockchain,9,29325735.0,29325735.0,1.0,0.0052,45228,0,14186,1.4,87.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
alehub,25 Jul 2018,24 Sep 2018,61.0,60.0,3,saas,20,4681068.0,33436200.0,0.14,N/A,63170,0,28244,1.0,94.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
zeex,05 Jul 2018,06 Jul 2018,1.0,140.0,12,fintech,8,12661825.0,12661825.0,1.0,0.041,15652,0,5990,1.3,94.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
streamity,25 Jun 2018,6 Aug 2018,42.0,109.0,7,fintech,11,4200000.0,20000000.0,0.21,0.2,9583,0,5491,1.3,93.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
oneledger,15 Jun 2018,15 Jul 2018,30.0,131.0,12,blockchain,1,15000015.0,15000015.0,1.0,0.0517,7153,0,N/A,N/A,N/A,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
mycreditchain,01 Jun 2018,08 Aug 2018,68.0,107.0,7,fintech,11,N/A,11414000.0,N/A,0.0232,17372,0,371,1.5,134.0,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
dbrain,15 Apr 2018,1 Jul 2018,77.0,145.0,7,saas,4,2500000.0,20833333.0,0.12,2.0,6342,0,5770,1.6,157.0,Medium,Medium,0.86,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
strykz,29 Jun 2018,29 Jul 2018,30.0,117.0,5,other,5,N/A,N/A,N/A,0.046,26925,0,5290,1.0,74.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
gamb,01 Aug 2018,31 Aug 2018,30.0,84.0,5,other,32,8200000.0,14909091.0,0.55,0.0121,75271,0,9385,1.6,125.0,High,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
12ships,01 Aug 2018,31 Aug 2018,30.0,84.0,7,blockchain,10,N/A,42000000.0,N/A,0.084,8519,0,317,N/A,N/A,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
valpromise,04 Jul 2018,08 Aug 2018,35.0,107.0,7,other,3,N/A,7111400.0,N/A,0.009,44533,0,293,N/A,N/A,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
coinet,22 Jun 2018,28 Jul 2018,36.0,118.0,10,other,9,N/A,2000000.0,N/A,0.5,1899,0,1360,N/A,N/A,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
opiria,01 May 2018,14 Jul 2018,74.0,132.0,5,other,11,15430000.0,30254902.0,0.51,0.1,9083,0,N/A,N/A,N/A,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cryptoads,15 May 2018,14 Jul 2018,60.0,132.0,2,other,19,3230373.0,29367027.0,0.11,1.0,2494,0,34433,1.0,100.0,Medium,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
dacc,10 Jun 2018,7 Jul 2018,27.0,139.0,3,blockchain,10,13529004.0,14092712.0,0.96,0.0022,49648,0,18437,1.0,97.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
verasity,21 May 2018,11 Jul 2018,51.0,135.0,7,other,19,19151838.0,24872517.0,0.77,0.0106,38319,0,10663,1.9,221.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
tripbit,1 May 2018,3 Jul 2018,63.0,143.0,9,other,7,N/A,40000000.0,N/A,0.0476,N/A,0,537,N/A,N/A,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cryogen,01 Feb 2018,01 Jul 2018,150.0,145.0,2,other,5,N/A,1000000.0,N/A,1.0,1872,0,969,1.0,209.0,Medium,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
botchain,17 Jul 2018,17 Aug 2018,31.0,98.0,1,other,9,5000000.0,41666667.0,0.12,2.5,2746,0,1440,N/A,N/A,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
onasander,22 Jul 2018,23 Aug 2018,32.0,92.0,1,fintech,10,N/A,50000000.0,N/A,0.85,31296,0,24017,1.6,136.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
hiway,15 Aug 2018,21 Aug 2018,6.0,94.0,5,other,10,N/A,8000000.0,N/A,0.159,5471,0,2803,1.6,134.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
noiz,15 Jul 2018,15 Aug 2018,31.0,100.0,3,other,18,N/A,2000000.0,N/A,0.14,10861,0,1793,1.3,129.0,High,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cybermoviechain,27 Sep 2018,27 Sep 2018,0.0,57.0,12,other,9,172352.0,183353.0,0.94,0.0,5924,0,N/A,N/A,N/A,VeryLow,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
lambda,20 Aug 2018,10 Sep 2018,21.0,74.0,12,other,8,15084816.0,20113088.0,0.75,0.0125,245,0,N/A,N/A,N/A,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
metadium,17 Sep 2018,22 Sep 2018,5.0,62.0,7,saas,6,10492100.0,10492100.0,1.0,0.0425,16737,1,1514,2.1,110.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
modex,15 Sep 2018,25 Sep 2018,10.0,59.0,7,blockchain,7,N/A,10577100.0,N/A,0.8,N/A,0,6833,3.1,310.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bgogo,15 Sep 2018,16 Sep 2018,1.0,68.0,12,fintech,7,3774000.0,3812121.0,0.99,0.0032,844,0,N/A,N/A,N/A,VeryHigh,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
musiclife,10 Sep 2018,22 Sep 2018,12.0,62.0,7,other,6,N/A,1200000.0,N/A,0.01,92704,0,5686,1.0,149.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
setoken,10 Sep 2018,22 Sep 2018,12.0,62.0,12,other,N/A,N/A,5950000.0,N/A,0.017,N/A,0,868,N/A,N/A,VeryLow,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
daex,9 Sep 2018,14 Sep 2018,5.0,70.0,3,other,5,1622592.0,2797572.0,0.58,0.0652,8985,8,10938,2.2,192.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
twecrypto,07 Sep 2018,25 Sep 2018,18.0,59.0,12,fintech,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,VeryLow,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
qovar,05 Sep 2018,20 Sep 2018,15.0,64.0,12,blockchain,24,N/A,N/A,N/A,N/A,13954,0,N/A,N/A,N/A,VeryLow,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
zenome,03 Sep 2018,17 Sep 2018,14.0,67.0,2,other,7,662000.0,1141379.0,0.58,1.0,780,0,1261,2.0,195.0,Low,N/A,0.68,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
zetochain,03 Sep 2018,28 Sep 2018,25.0,56.0,12,ecommerce,N/A,N/A,15000000.0,N/A,0.1,30810,0,N/A,N/A,N/A,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
plasmium,02 Sep 2018,10 Sep 2018,8.0,74.0,12,blockchain,N/A,N/A,827988.0,N/A,0.01,17,0,N/A,N/A,N/A,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
trustlogics,1 Sep 2018,25 Sep 2018,24.0,59.0,7,other,7,N/A,16000000.0,N/A,0.08,6344,0,5015,1.1,64.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ivin,1 Jul 2018,15 Aug 2018,45.0,100.0,5,other,9,N/A,2550000.0,N/A,0.0425,99,0,5,1.0,75.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cooocoin,1 May 2018,1 Sep 2018,123.0,83.0,3,social services,6,N/A,N/A,N/A,0.0257,N/A,0,140,N/A,N/A,Low,VeryHigh,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
beepnow,01 Sep 2018,20 Sep 2018,19.0,64.0,12,other,9,N/A,N/A,N/A,0.021,45218,0,10530,1.6,154.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
idmoney,1 Jul 2018,31 Aug 2018,61.0,84.0,10,other,28,3000000.0,27272727.0,0.11,0.3404,1200,0,998,2.0,113.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
permian,01 Aug 2018,01 Sep 2018,31.0,83.0,12,other,5,N/A,100000000.0,N/A,0.1,182,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
yamzu,29 Aug 2018,29 Sep 2018,31.0,55.0,5,gaming,8,N/A,15199600.0,N/A,0.12,2690,0,465,1.2,129.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
payblok,27 Aug 2018,23 Sep 2018,27.0,61.0,4,fintech,14,N/A,5000000.0,N/A,0.1,N/A,0,N/A,1.0,131.0,Medium,VeryHigh,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cryptics,27 Aug 2018,24 Sep 2018,28.0,60.0,5,other,13,1194279.0,19904650.0,0.06,0.2327,15621,0,7075,1.9,137.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
alchemy,27 Aug 2018,10 Sep 2018,14.0,74.0,3,other,10,46620000.0,59769231.0,0.78,0.1998,4625,0,76,1.3,124.0,Medium,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
rateonium,25 Aug 2018,25 Sep 2018,31.0,59.0,12,other,18,N/A,18464100.0,N/A,0.0376,146825,0,N/A,1.3,135.0,High,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
vertix,24 Aug 2018,24 Sep 2018,31.0,60.0,12,fintech,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
mycoinvest,24 Aug 2018,27 Sep 2018,34.0,57.0,12,fintech,N/A,N/A,6500000.0,N/A,1.0,4207,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
rom,23 Aug 2018,13 Sep 2018,21.0,71.0,3,telecommunications,5,N/A,10984700.0,N/A,0.0001,1394,0,249,2.0,165.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
miboodle,01 Jun 2018,14 Jul 2018,43.0,132.0,4,other,12,N/A,20000000.0,N/A,0.14,26914,0,13096,2.0,80.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cryptosouk,22 Aug 2018,21 Sep 2018,30.0,63.0,12,fintech,5,N/A,11000000.0,N/A,0.5,7136,0,12410,4.0,348.0,High,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
rubius,21 Aug 2018,25 Sep 2018,35.0,59.0,1,fintech,16,1848705.0,2009462.0,0.92,0.0295,N/A,0,7377,1.0,96.0,High,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
idgo,21 Aug 2018,21 Sep 2018,31.0,63.0,12,other,14,N/A,22292100.0,N/A,0.0,140,0,1051,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
iuvocoin,20 Aug 2018,20 Sep 2018,31.0,64.0,12,fintech,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,VeryLow,VeryHigh,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
gamebroker,20 Aug 2018,09 Sep 2018,20.0,75.0,12,gaming,N/A,N/A,4830000.0,N/A,0.6,9608,0,N/A,N/A,N/A,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ccet,20 Aug 2018,20 Sep 2018,31.0,64.0,12,energy,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
oryxian,20 Aug 2018,20 Sep 2018,31.0,64.0,12,fintech,N/A,N/A,N/A,N/A,N/A,21411,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
sprinklecoin,20 Aug 2018,20 Sep 2018,31.0,64.0,12,fintech,14,N/A,100000000.0,N/A,0.6,N/A,0,33,1.0,100.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
