coin,start,end,duration,age,region,industry,team,raised,hardcap,success,price,telegram,N_google_news,N_twitter,N_daily_views,N_daily_time,hype,risk,bazaar-rate,ret_ico_to_day_one,vol_day1,sharpe_1,sharpe_3,sharpe_yr,sharpe_yr2,beta_btc,beta_top10,alpha_btc,alpha_top10
neuromation,7 Jan 2018,15 Feb 2018,39.0,281.0,5,other,9,71600000.0,71600000.0,1.0,0.915,17166,0,6235,2.0,147.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
appcoins,13 Dec 2017,20 Dec 2017,7.0,338.0,7,other,18,15300000.0,15300000.0,1.0,0.1,2360,0,26100,1.2,105.0,High,Low,0.86,34.3,124119000,-0.078,-0.122,-1.939,-1.967,-0.054,0.267,-0.008,-0.008
blockv,19 Oct 2017,25 Oct 2017,6.0,394.0,1,other,4,21599100.0,39998333.0,0.54,0.42,2930,6,6537,2.4,98.0,High,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ambit,1 May 2018,10 Jun 2018,40.0,166.0,12,energy,19,4000000.0,40000000.0,0.1,0.5,4450,0,1933,2.1,182.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bankex,28 Dec 2017,27 Jan 2018,30.0,300.0,1,fintech,9,70600000.0,103823529.0,0.68,1.48,5660,0,21,1.5,118.0,High,Low,0.82,0.91892,371912,-0.431,-0.221,-3.507,-3.541,-0.021,0.227,-0.011,-0.011
dreamteam,19 Apr 2018,19 May 2018,30.0,188.0,2,other,19,10106035.0,21054240.0,0.48,0.418,310,0,18430,3.13,260.0,N/A,N/A,0.86,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
saifu,15 Jan 2018,30 Apr 2018,105.0,207.0,5,fintech,5,13593423.0,48547939.0,0.28,0.94,21209,0,24340,1.5,138.0,Medium,Medium,N/A,-0.93541,147659,0.025,0.083,1.321,1.276,-0.385,-3.877,0.002,0.003
indahash,29 Nov 2017,20 Dec 2017,21.0,338.0,5,saas,16,42715825.0,66743477.0,0.64,0.24,9117,0,9341,2.3,188.0,High,Low,0.86,1.5614,3113160,-0.199,-0.108,-1.711,-1.737,-0.187,-1.387,-0.011,-0.011
dmarket,14 Nov 2017,01 Dec 2017,17.0,357.0,2,gaming,4,19026768.0,52852133.0,0.36,0.63,1187,1,8799,1.4,98.0,High,VeryLow,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
mydfs,15 Oct 2018,16 Nov 2018,32.0,7.0,5,entertainment,12,3000000.0,20000000.0,0.15,1.0,13478,0,2521,1.5,90.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cryptyk,26 Sep 2018,31 Oct 2018,35.0,23.0,1,saas,18,7033120.0,28132480.0,0.25,0.13,16122,0,30,1.0,95.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
iagon,7 Jul 2018,5 Oct 2018,90.0,49.0,5,other,14,2613992.0,52279840.0,0.05,0.12,19985,0,3441,1.9,125.0,High,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ftec,20 Jun 2018,18 Jul 2018,28.0,128.0,4,fintech,16,995000.0,12437500.0,0.08,0.0154,31881,0,24706,2.0,61.0,High,Low,0.84,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
fantom,15 Jun 2018,16 Jun 2018,1.0,160.0,12,other,27,39653398.0,39653398.0,1.0,0.04,32813,0,10320,2.0,149.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
profede,1 Jun 2018,15 Sep 2018,106.0,69.0,5,other,6,10313000.0,19832692.0,0.52,0.01,246,0,31209,1.2,121.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
edenchain,24 May 2018,25 May 2018,1.0,182.0,12,blockchain,9,24000000.0,24000000.0,1.0,0.06,20133,0,11632,2.7,145.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
tradingene,16 May 2018,1 Jul 2018,46.0,145.0,5,fintech,12,1428166.0,11901383.0,0.12,1.0,6331,0,5860,1.0,167.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
moneytoken,7 Feb 2018,7 Jun 2018,120.0,169.0,4,fintech,13,36174400.0,41579770.0,0.87,0.005,27542,2,31497,4.2,250.0,N/A,N/A,N/A,-0.4292,282008,-0.431,-0.213,-3.375,-3.427,-0.002,-0.817,-0.017,-0.018
grain,16 Apr 2018,07 May 2018,21.0,200.0,6,blockchain,18,11303218.0,14872655.0,0.76,0.0137,6110,0,3887,2.0,76.0,Medium,Medium,N/A,-0.99124,2249,0.122,0.011,0.172,0.16,-7.536,-70.617,0.476,0.491
ceek,16 Apr 2018,4 May 2018,18.0,203.0,1,gaming,7,17344575.0,49555929.0,0.35,0.5,43678,0,47636,1.3,132.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
auctus,10 Apr 2018,20 Apr 2018,10.0,217.0,7,fintech,12,3770005.0,3770005.0,1.0,0.283,6892,1,8952,2.7,228.0,High,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
omnitude,28 Mar 2018,4 Jun 2018,68.0,172.0,4,blockchain,9,8000000.0,15686275.0,0.51,0.46,1164,0,12899,3.9,308.0,VeryHigh,Low,N/A,-0.78433,252012,-0.212,-0.052,-0.821,-0.869,0.209,1.829,-0.005,-0.005
skyfchain,10 Mar 2018,15 Aug 2018,158.0,100.0,5,transportation,14,6200000.0,29523810.0,0.21,0.065,36601,0,3471,1.7,98.0,Medium,Medium,0.88,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
adhive,28 Feb 2018,14 Mar 2018,14.0,254.0,5,saas,10,12000000.0,12000000.0,1.0,0.1369,11384,1,5074,2.0,143.0,High,Low,0.88,-0.59631,772548,0.127,0.03,0.471,0.438,-0.402,-2.792,-0.007,-0.007
coinmetro,21 Feb 2018,31 Mar 2018,38.0,237.0,3,other,9,14815330.0,42329514.0,0.35,0.1392,16128,0,4142,2.1,141.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
faceter,15 Feb 2018,30 Mar 2018,43.0,238.0,11,saas,9,28610353.0,40871933.0,0.7,0.0279,1327,1,3496,2.0,139.0,Medium,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
covesting,24 Nov 2017,15 Jan 2018,52.0,312.0,7,fintech,12,33241750.0,33241750.0,1.0,2.56,7508,0,8946,2.0,163.0,High,Low,0.92,0.20703,328108,-0.206,-0.123,-1.948,-1.981,-0.272,-2.298,-0.002,-0.002
gladius,24 Nov 2017,31 Dec 2017,37.0,327.0,1,saas,12,12500000.0,12500000.0,1.0,1.55,28197,0,24943,3.0,128.0,High,Medium,0.86,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
tokenbox,14 Nov 2017,28 Nov 2017,14.0,360.0,2,fintech,8,8000000.0,20000000.0,0.4,1.0,2150,1,2215,2.3,142.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
utrust,2 Nov 2017,20 Nov 2017,18.0,368.0,6,fintech,26,21000000.0,21000000.0,1.0,0.065,4500,1,60,4.0,225.0,Medium,Medium,0.8,2.22325,3956620,0.338,0.077,1.227,1.205,-0.439,-3.242,-0.003,-0.003
playkey,1 Nov 2017,1 Dec 2017,30.0,357.0,2,gaming,6,10512361.0,105123610.0,0.1,1.76,7843,1,7817,1.0,84.0,High,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
universa,27 Oct 2017,27 Nov 2017,31.0,361.0,2,blockchain,20,28559233.0,98480114.0,0.29,0.01,12874,5,10973,2.8,202.0,High,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
privatix,19 Oct 2017,16 Nov 2017,28.0,372.0,12,other,11,2391939.0,14949619.0,0.16,3.3032,1766,0,3737,1.6,85.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bitboost,10 Oct 2017,4 Nov 2017,25.0,384.0,6,ecommerce,8,14000001.0,14000001.0,1.0,0.46,1017,0,2393,2.0,193.0,Medium,Medium,0.8,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
kickico,29 Aug 2017,16 Sep 2017,18.0,433.0,2,fintech,16,21581925.0,21581925.0,1.0,0.0848,5636,10,9301,3.0,219.0,Medium,VeryLow,N/A,1.92713,29279,-0.114,-0.126,-2.002,-2.025,0.203,1.528,-0.002,-0.002
peculium,27 Aug 2018,27 Sep 2018,31.0,57.0,5,fintech,40,9917634.0,9917634.0,1.0,0.01,9590,0,13166,2.0,127.0,Medium,Medium,N/A,-0.5833,69616,0.004,0.051,0.804,0.775,-0.14,-1.446,-0.0,-0.0
wono,30 Jul 2018,29 Aug 2018,30.0,86.0,5,other,13,1037014.0,20740280.0,0.05,0.5,18948,0,9647,1.6,113.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
usechain,8 Aug 2018,13 Aug 2018,5.0,102.0,7,blockchain,9,29325735.0,29325735.0,1.0,0.0052,45228,0,14186,1.4,87.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
zeex,05 Jul 2018,06 Jul 2018,1.0,140.0,12,fintech,8,12661825.0,12661825.0,1.0,0.041,15652,0,5990,1.3,94.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
streamity,25 Jun 2018,6 Aug 2018,42.0,109.0,7,fintech,11,4200000.0,20000000.0,0.21,0.2,9583,0,5491,1.3,93.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
qurrex,10 Jun 2018,30 Jun 2018,20.0,146.0,7,fintech,11,6260000.0,44714286.0,0.14,1.088,2388,0,3363,2.2,120.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
shivom,03 May 2018,10 May 2018,7.0,197.0,12,other,3,35000000.0,35000000.0,1.0,0.109,36828,0,39783,1.7,91.0,High,Medium,N/A,-0.53323,318348,-0.51,-0.383,-6.076,-6.131,-0.125,-1.171,-0.013,-0.013
multiversum,1 May 2018,24 Jun 2018,54.0,152.0,5,blockchain,14,21403270.0,35087328.0,0.61,1.0,84374,0,15860,2.9,251.0,VeryHigh,Medium,0.76,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
boatpilot,1 Apr 2018,30 Apr 2018,29.0,207.0,12,transportation,6,5025224.0,9853380.0,0.51,0.07,102,0,560,1.0,74.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
sapien,3 Mar 2018,3 Apr 2018,31.0,234.0,1,telecommunications,6,10501153.0,30003294.0,0.35,0.1417,15592,1,7099,4.3,433.0,High,Medium,N/A,-0.95471,35054,-0.348,-0.101,-1.596,-1.632,0.686,5.792,-0.003,-0.004
patron,27 Mar 2018,9 May 2018,43.0,198.0,8,other,7,40000000.0,40000000.0,1.0,0.5,8495,1,5348,1.0,100.0,Medium,Medium,N/A,-0.86371,933787,0.033,-0.003,-0.049,-0.067,-0.328,-2.663,0.013,0.013
bitguild,15 Mar 2018,5 Apr 2018,21.0,232.0,7,gaming,4,2147182.0,16516785.0,0.13,0.0047,8748,0,13435,1.4,75.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
moxyone,14 Mar 2018,15 Apr 2018,32.0,222.0,9,fintech,8,1500000.0,21428571.0,0.07,0.5,19319,0,2442,1.0,67.0,Medium,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
friendz,1 Mar 2018,20 Mar 2018,19.0,248.0,6,saas,13,27525000.0,32005814.0,0.86,0.0427,47957,1,51861,3.0,149.0,High,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
polyswarm,20 Feb 2018,22 Mar 2018,30.0,246.0,1,saas,7,25940000.0,49884615.0,0.52,0.0179,5524,0,4475,2.2,149.0,Medium,Low,N/A,-0.67101,25413,0.401,0.049,0.77,0.729,-0.354,-2.07,-0.0,-0.0
arcblock,3 Feb 2018,3 Feb 2018,0.0,293.0,1,blockchain,4,11000000.0,45833333.0,0.24,0.48,28687,1,39283,1.9,134.0,High,Medium,N/A,1.64583,94865600,-0.366,0.071,1.132,1.083,-0.076,-0.593,-0.006,-0.006
vinchain,1 Feb 2018,15 Apr 2018,73.0,222.0,1,transportation,20,6712883.0,12431265.0,0.54,0.025,12419,0,7884,3.1,312.0,Medium,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
experty,25 Jan 2018,25 Feb 2018,31.0,271.0,6,blockchain,15,1491696.0,8774682.0,0.17,0.829,10339,0,14634,1.9,123.0,Medium,Low,0.74,-0.2063,1742640,-0.596,-0.117,-1.851,-1.885,-0.127,-0.232,-0.004,-0.003
parkgene,15 Jan 2018,19 Mar 2018,63.0,249.0,7,transportation,5,24335000.0,34764286.0,0.7,0.1,4819,0,2932,2.3,186.0,Medium,Low,N/A,-0.87352,58791,-0.128,-0.062,-0.991,-1.024,-0.14,0.106,-0.001,-0.001
telcoin,11 Dec 2017,30 Dec 2017,19.0,328.0,8,telecommunications,10,25000000.0,25000000.0,1.0,0.001,17726,3,26771,1.2,115.0,Medium,Medium,N/A,5.031,842193,0.036,-0.051,-0.816,-0.842,-0.223,-1.534,-0.004,-0.004
gameflip,4 Dec 2017,29 Jan 2018,56.0,298.0,1,gaming,7,15000000.0,15000000.0,1.0,5.85,586,0,55692,2.77,250.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
nau,29 Nov 2017,29 Dec 2017,30.0,329.0,2,ecommerce,16,11684136.0,20145062.0,0.58,0.06,62497,0,872,1.0,128.0,Medium,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
sense,7 Nov 2017,21 Nov 2017,14.0,367.0,1,blockchain,7,15000000.0,15000000.0,1.0,0.1,2741,1,641,1.0,44.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
crowdholding,1 Nov 2017,11 Jan 2018,71.0,316.0,4,other,15,2000000.0,2000000.0,1.0,1.18,2978,0,2295,2.9,191.0,High,Low,N/A,-0.99781,76499,-0.092,0.003,0.043,0.024,-0.878,-4.529,-0.001,-0.0
qvolta,10 Oct 2017,20 Oct 2017,10.0,399.0,7,fintech,4,729652.0,4560325.0,0.16,0.3031,1397,5,5,2.0,135.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
goldmint,20 Sep 2017,11 Nov 2017,52.0,377.0,2,fintech,11,6935639.0,40797876.0,0.17,7.0,9643,0,2436,2.1,179.0,Risky,Medium,0.68,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
dbrain,15 Apr 2018,1 Jul 2018,77.0,145.0,7,saas,4,2500000.0,20833333.0,0.12,2.0,6342,0,5770,1.6,157.0,Medium,Medium,0.86,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
real,31 Aug 2017,30 Sep 2017,30.0,419.0,7,real estate,6,10604571.0,33139284.0,0.32,1.3762,1529,2,4352,1.0,31.0,Low,Medium,0.68,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
alethena,6 Jun 2018,27 Jun 2018,21.0,149.0,6,fintech,13,58300.0,306842.0,0.19,0.01,621,0,345,2.0,120.0,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cryptocurve,30 Oct 2018,06 Nov 2018,7.0,17.0,4,blockchain,10,13000000.0,31707317.0,0.41,0.2,12838,0,4831,1.7,125.0,Medium,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
gamb,01 Aug 2018,31 Aug 2018,30.0,84.0,5,other,32,8200000.0,14909091.0,0.55,0.0121,75271,0,9385,1.6,125.0,High,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
yumerium,26 Sep 2018,10 Oct 2018,14.0,44.0,7,gaming,12,3000001.0,20000007.0,0.15,0.072,12402,0,4625,2.0,154.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
qiibee,24 Sep 2018,24 Oct 2018,30.0,30.0,6,ecommerce,18,8460000.0,11280000.0,0.75,0.0205,96539,0,6968,1.6,167.0,High,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
citicash,1 Sep 2018,31 Oct 2018,60.0,23.0,5,fintech,16,12963348.0,19641436.0,0.66,0.15,4070,0,395,2.5,76.0,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cryptoads,15 May 2018,14 Jul 2018,60.0,132.0,2,other,19,3230373.0,29367027.0,0.11,1.0,2494,0,34433,1.0,100.0,Medium,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
dacc,10 Jun 2018,7 Jul 2018,27.0,139.0,3,blockchain,10,13529004.0,14092712.0,0.96,0.0022,49648,0,18437,1.0,97.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
arweave,07 Jun 2018,09 Jun 2018,2.0,167.0,4,other,8,8700000.0,8700000.0,1.0,0.73,20373,0,3552,2.0,103.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
verasity,21 May 2018,11 Jul 2018,51.0,135.0,7,other,19,19151838.0,24872517.0,0.77,0.0106,38319,0,10663,1.9,221.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
gochain,1 May 2018,7 May 2018,6.0,200.0,12,blockchain,6,13685000.0,13685000.0,1.0,0.0,10542,1,7525,1.6,161.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
befund,16 May 2018,16 Jun 2018,31.0,160.0,7,fintech,13,3000000.0,25000000.0,0.12,0.05,60723,0,1051,2.0,211.0,Medium,Medium,0.76,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
blockhive,14 May 2018,30 Jun 2018,47.0,146.0,5,fintech,8,31980.0,639600.0,0.05,0.051,2142,0,2097,2.0,70.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
databrokerdao,26 Apr 2018,26 May 2018,30.0,181.0,5,other,10,3544538.0,29537817.0,0.12,0.2785,7858,0,3271,2.0,182.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cosmochain,21 Apr 2018,20 May 2018,29.0,187.0,3,other,8,33360000.0,35870968.0,0.93,0.068,17004,0,848,2.0,76.0,Medium,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
robet,20 Apr 2018,21 May 2018,31.0,186.0,5,other,11,2111848.0,21118480.0,0.1,12.346,428,0,43,1.0,67.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
well,16 May 2018,30 Jun 2018,45.0,146.0,1,fintech,11,15000000.0,27777778.0,0.54,0.1,12179,1,2014,2.2,140.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
iconiqlab,15 Apr 2018,30 May 2018,45.0,177.0,12,other,14,8856000.0,18073469.0,0.49,1.23,24373,0,22362,2.2,136.0,VeryHigh,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cloudmoolah,30 Mar 2018,30 Apr 2018,31.0,207.0,7,gaming,7,15000000.0,30000000.0,0.5,0.3,12556,0,1158,1.0,67.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
neurochain,19 Mar 2018,15 Apr 2018,27.0,222.0,5,other,15,25000000.0,25000000.0,1.0,0.116,11281,0,5949,2.0,132.0,Medium,Low,N/A,-0.78511,176867,0.023,-0.058,-0.925,-0.956,0.1,1.31,-0.002,-0.002
giftcoin,20 Mar 2018,19 Apr 2018,30.0,218.0,4,blockchain,5,10000000.0,10000000.0,1.0,0.1,2565,0,1521,1.0,104.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
gifcoin,16 Mar 2018,13 Jun 2018,89.0,163.0,5,other,8,2800000.0,5000000.0,0.56,0.049,4102,0,1857,2.7,162.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
sunmoney,15 Mar 2018,30 Apr 2018,46.0,207.0,12,energy,18,4000000.0,22222222.0,0.18,4.5571,5398,0,4775,1.0,55.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
invacio,12 Mar 2018,30 Apr 2018,49.0,207.0,7,saas,14,40000.0,65574.0,0.61,0.3,1074,0,3147,1.0,112.0,Low,Medium,N/A,-0.52284,336316,-0.21,-0.13,-2.066,-2.09,-0.782,-7.282,-0.002,-0.002
thrive,10 Mar 2018,5 Apr 2018,26.0,232.0,5,saas,15,26000000.0,26000000.0,1.0,0.28,23479,0,14,2.0,180.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
crowdcoinage,12 Feb 2018,12 Mar 2018,28.0,256.0,5,other,10,90000.0,3000000.0,0.03,0.069,5645,0,2374,3.0,93.0,High,Medium,0.76,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
sureremit,10 Jan 2018,10 Feb 2018,31.0,286.0,1,fintech,6,10000000.0,10000000.0,1.0,0.02,12346,4,5503,1.7,112.0,Medium,Medium,0.82,0.8333,35294,-0.212,0.02,0.312,0.281,-0.179,-1.559,-0.0,-0.0
tokenomy,15 Jan 2018,5 Feb 2018,21.0,291.0,12,other,6,26000000.0,28571429.0,0.91,0.2037,4262,5,69,3.8,608.0,Medium,Medium,0.82,1.03262,2372070,-0.569,-0.13,-2.07,-2.147,0.039,0.435,-0.004,-0.004
uservice,18 Dec 2017,1 Feb 2018,45.0,295.0,3,transportation,25,26892725.0,336159062.0,0.08,0.553,1099,0,551,1.2,81.0,Medium,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bitcoen,28 Nov 2017,26 Dec 2017,28.0,332.0,4,other,12,2504103.0,19262331.0,0.13,1.0,4479,1,3176,2.2,109.0,Medium,Medium,0.66,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
medibloc,27 Nov 2017,15 Dec 2017,18.0,343.0,7,insurance services,7,3736538.0,31137817.0,0.12,0.015,4951,0,8540,1.8,93.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bankera,27 Nov 2017,27 Feb 2018,92.0,269.0,5,fintech,7,15094919.0,15094919.0,1.0,0.02,18164,1,25340,1.5,112.0,VeryHigh,Low,0.84,-0.4809,2604320,-0.588,-0.196,-3.114,-3.163,-0.034,-0.081,-0.005,-0.005
karma,29 Nov 2017,15 Dec 2017,16.0,343.0,2,other,17,10000000.0,10000000.0,1.0,0.01,1283,0,1097,1.4,204.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
paycent,2 Nov 2017,30 Nov 2017,28.0,358.0,7,fintech,17,4551826.0,227591300.0,0.02,0.757,25430,0,3116,2.9,228.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
crypterium,31 Oct 2017,14 Jan 2018,75.0,313.0,5,fintech,15,51656963.0,51656963.0,1.0,1.5,27339,2,17617,1.7,111.0,High,Medium,0.94,0.54,183715,-0.374,-0.045,-0.708,-0.737,-0.149,-1.176,-0.004,-0.003
lucyd,31 Oct 2017,28 Feb 2018,120.0,268.0,7,saas,6,6100000.0,10000000.0,0.61,0.25,197,0,11407,1.9,105.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
wanchain,01 Oct 2017,01 Nov 2017,31.0,387.0,3,blockchain,31,35990000.0,35990000.0,1.0,0.34,36208,1,110535,1.4,122.0,High,Low,N/A,11.38235,189439008,0.181,0.06,0.948,0.907,-0.262,-2.292,-0.007,-0.007
ambrosus,22 Sep 2017,22 Oct 2017,30.0,397.0,6,blockchain,20,32507330.0,98507061.0,0.33,0.294,3999,2,17996,3.8,131.0,High,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
aeron,19 Sep 2017,30 Oct 2017,41.0,389.0,10,blockchain,11,4897723.0,30610769.0,0.16,0.5,20446,0,35746,1.1,107.0,VeryHigh,Medium,0.88,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
icon,22 Sep 2017,22 Sep 2017,0.0,427.0,8,blockchain,30,45000000.0,45000000.0,1.0,0.1052,19199,2,112315,1.9,141.0,Stable,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cindicator,12 Sep 2017,12 Oct 2017,30.0,407.0,2,other,12,15000000.0,15000000.0,1.0,0.01,5439,1,115,1.9,169.0,Medium,VeryLow,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cartaxi,29 Sep 2017,29 Oct 2017,30.0,390.0,1,other,13,8710939.0,67007223.0,0.13,0.1347,1793,0,2050,1.6,97.0,Medium,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
