coin,start,end,duration,age,region,industry,team,raised,hardcap,success,price,telegram,N_google_news,N_twitter,N_daily_views,N_daily_time,hype,risk,bazaar-rate,ret_ico_to_day_one,vol_day1,sharpe_1,sharpe_3,sharpe_yr,sharpe_yr2,beta_btc,beta_top10,alpha_btc,alpha_top10
dether,7 Feb 2018,9 Feb 2018,2.0,288.0,5,fintech,8,12117300.0,13463667.0,0.9,0.202,5293,5,5935,1.6,118.0,Medium,Low,N/A,-0.24493,40103,-0.321,-0.105,-1.667,-1.699,-0.073,-0.057,-0.004,-0.004
eximchain,01 Feb 2018,13 Feb 2018,12.0,284.0,12,blockchain,14,20000000.0,20000000.0,1.0,0.33,1748,1,5540,1.8,138.0,Medium,High,N/A,1.0102,185434,-0.143,-0.174,-2.765,-2.818,0.311,2.848,-0.011,-0.011
fusion,1 Feb 2018,10 Feb 2018,9.0,287.0,7,blockchain,10,108394802.0,108394802.0,1.0,2.0775,2782,0,8796,1.4,103.0,Medium,Medium,0.8,0.57882,1440790,-0.034,0.126,1.994,1.954,0.07,0.652,-0.001,-0.001
iqeon,30 Jan 2018,13 Mar 2018,42.0,256.0,5,gaming,15,1564307.0,15643070.0,0.1,2.15,3541,3,2292,2.2,123.0,Medium,Low,0.82,-0.89996,5951,-0.114,-0.903,-1.806,-1.879,-0.086,-0.746,-0.007,-0.007
daneel,29 Jan 2018,5 Mar 2018,35.0,264.0,5,other,8,2830400.0,15724444.0,0.18,0.28,2627,1,5126,1.3,110.0,Medium,N/A,0.84,-0.82727,130556,0.376,0.158,2.502,2.49,0.262,2.875,0.013,0.013
dadi,29 Jan 2018,29 Jan 2018,0.0,299.0,4,saas,16,28750000.0,28750000.0,1.0,0.5,15622,0,36233,4.7,215.0,Medium,N/A,0.64,-0.11192,2381560,-0.204,-0.044,-0.701,-0.748,0.079,1.007,-0.006,-0.006
arbidex,23 Jan 2018,28 Feb 2018,36.0,269.0,4,fintech,6,16239980.0,16239980.0,1.0,1.0,1441,0,1834,4.0,99.0,Low,N/A,0.68,-0.95167,236909,-0.051,0.091,1.448,1.421,-0.24,-2.626,0.005,0.006
datawallet,5 Feb 2018,7 Mar 2018,30.0,262.0,1,blockchain,13,40000000.0,40000000.0,1.0,0.18,11228,3,24,4.5,157.0,High,Low,0.7,-0.22604,122971,-0.14,-0.141,-2.246,-2.282,0.101,1.731,-0.007,-0.007
blitzpredict,22 Jan 2018,22 Feb 2018,31.0,275.0,12,other,5,4374000.0,7290000.0,0.6,0.0292,8793,0,18680,1.4,104.0,Medium,N/A,N/A,-0.67726,48405,-0.04,0.076,1.204,1.188,-0.014,0.714,-0.002,-0.002
coinpoker,19 Jan 2018,26 Jan 2018,7.0,302.0,7,other,6,52712179.0,52712179.0,1.0,0.2497,4344,0,4581,2.6,281.0,High,Medium,N/A,-0.60954,350963,-0.382,-0.011,-0.178,-0.224,-0.02,0.434,-0.008,-0.008
devery,18 Jan 2018,19 Jan 2018,1.0,309.0,12,saas,3,10000000.0,10000000.0,1.0,0.187,4067,4,2862,1.5,134.0,Medium,N/A,0.86,0.76878,862413,-0.271,-0.127,-2.009,-2.038,-0.159,-2.121,-0.004,-0.004
bluzelle,18 Jan 2018,2 Feb 2018,15.0,295.0,7,other,12,19500000.0,19500000.0,1.0,0.118,18985,2,34474,2.3,99.0,VeryHigh,Medium,N/A,4.74408,41214300,0.11,0.0,0.007,-0.027,-0.0,0.437,-0.003,-0.003
ebcoin,16 Jan 2018,13 Feb 2018,28.0,284.0,7,blockchain,9,8515810.0,25046500.0,0.34,0.043,12513,7,16921,2.0,59.0,Medium,N/A,N/A,-0.93472,56933,-0.184,-0.029,-0.458,-0.493,-0.735,-3.97,-0.01,-0.008
trinity,14 Jan 2018,14 Feb 2018,31.0,283.0,3,blockchain,7,20000000.0,20000000.0,1.0,0.06,8033,0,16244,1.0,69.0,Medium,Medium,N/A,-0.99463,0,0.313,0.204,3.245,3.243,-1.221,-5.242,0.164,0.165
selfkey,14 Jan 2018,14 Jan 2018,0.0,314.0,7,other,48,21780000.0,21780000.0,1.0,0.015,5532,0,1,2.9,283.0,High,Low,N/A,3.4356,31248100,-0.512,-0.254,-4.034,-4.07,0.116,1.123,-0.004,-0.004
gatcoin,17 Dec 2017,5 Jan 2018,19.0,323.0,3,saas,17,14500000.0,14500000.0,1.0,0.2,3128,0,4571,1.0,105.0,Medium,Low,0.82,-0.98161,494,0.102,0.807,1.614,1.551,-0.215,-0.66,-0.025,-0.023
axpire,8 Jan 2018,12 Jan 2018,4.0,316.0,1,fintech,4,20000000.0,20000000.0,1.0,0.1,7794,0,6157,2.0,72.0,High,N/A,0.86,0.32362,292608,-0.233,-0.15,-2.381,-2.408,0.044,0.727,-0.006,-0.006
elastos,2 Jan 2018,23 Jan 2018,21.0,305.0,3,blockchain,51,94073000.0,94073000.0,1.0,18.09,16669,5,28939,2.6,151.0,High,N/A,N/A,1.25926,33745700,0.185,-0.021,-0.326,-0.36,0.005,0.145,-0.005,-0.005
shipchain,01 Jan 2018,06 Jan 2018,5.0,322.0,1,blockchain,11,30000000.0,30000000.0,1.0,0.34,19719,0,8915,1.6,151.0,High,N/A,0.84,-0.1595,49895,-0.403,-0.069,-1.101,-1.133,0.145,0.802,-0.007,-0.007
budbo,29 Jan 2018,5 Mar 2018,35.0,264.0,7,other,17,30000000.0,52631579.0,0.57,0.35,2748,0,4209,1.0,92.0,Medium,N/A,0.8,-0.66625,67317,0.101,0.051,0.817,0.803,0.702,6.199,0.006,0.005
iungo,7 Dec 2017,31 Jan 2018,55.0,297.0,5,other,9,23000000.0,46000000.0,0.5,1.15,8055,0,3731,2.2,151.0,High,N/A,N/A,-0.58726,885373,-0.158,-0.192,-3.049,-3.087,-0.032,-0.256,-0.011,-0.011
singularitynet,19 Dec 2017,19 Dec 2017,0.0,340.0,6,other,9,32847814.0,32847814.0,1.0,0.1,12814,1,19659,2.0,157.0,N/A,N/A,0.86,5.87485,9733,0.168,1.331,2.662,2.66,8.53,74.888,0.173,0.155
coinlion,18 Dec 2017,25 Feb 2018,69.0,272.0,1,other,16,7000000.0,17948718.0,0.39,0.33,514,0,8351,2.8,128.0,N/A,N/A,0.88,-0.88097,3654,-0.363,-0.629,-1.259,-1.28,-0.827,-5.904,-0.028,-0.023
bread,16 Dec 2017,24 Dec 2017,8.0,335.0,6,fintech,6,20021300.0,20021300.0,1.0,0.8055,31841,1,113,1.0,133.0,Low,Low,0.7,1.34637,56455400,0.228,-0.03,-0.48,-0.512,0.005,0.623,-0.002,-0.002
envion,15 Dec 2017,14 Jan 2018,30.0,314.0,6,blockchain,8,10001227.0,142874671.0,0.07,1.0,16975,0,19037,1.9,120.0,High,High,0.82,-0.03575,168394,-0.223,-0.125,-1.981,-2.033,0.164,1.217,-0.002,-0.002
adbank,15 Dec 2017,14 Jan 2018,30.0,314.0,1,blockchain,5,15000000.0,15000000.0,1.0,0.045,695,0,5860,2.4,199.0,Low,Medium,0.64,-0.07476,1033600,-0.129,-0.151,-2.394,-2.433,0.092,1.385,-0.007,-0.007
gifto,14 Dec 2017,14 Dec 2017,0.0,345.0,3,other,5,10000000.0,10000000.0,1.0,0.1,38116,1,16570,1.8,102.0,High,Medium,0.92,2.48851,44959800,0.325,0.124,1.967,1.946,0.201,2.279,-0.001,-0.001
eristica,7 Dec 2017,7 Feb 2018,62.0,290.0,2,other,4,3138109.0,10122932.0,0.31,0.02,2958,3,3695,1.1,132.0,Low,Low,0.76,-0.45355,2634,-0.301,-2.388,-4.777,-4.822,0.432,4.07,-0.012,-0.012
sophiatx,7 Dec 2017,17 Dec 2017,10.0,342.0,6,blockchain,8,7300000.0,81111111.0,0.09,0.457,5330,4,15987,2.1,306.0,High,Medium,N/A,-0.00342,2148170,0.353,0.076,1.202,1.177,0.053,1.658,-0.002,-0.002
bitdegree,1 Dec 2017,29 Dec 2017,28.0,330.0,5,other,22,22500000.0,22500000.0,1.0,0.075,2394,1,19957,4.42,239.0,VeryHigh,Low,N/A,6.158,693702,-0.199,0.049,0.786,0.779,-0.775,-6.856,0.001,0.001
nitro,30 Nov 2017,26 Dec 2017,26.0,333.0,3,gaming,11,2702293.0,54045860.0,0.05,0.967,10960,1,3074,3.0,128.0,High,High,N/A,0.58221,131540,0.072,0.073,1.166,1.157,0.125,1.563,0.033,0.033
smartmesh,29 Nov 2017,28 Dec 2017,29.0,331.0,7,blockchain,6,15000000.0,16853933.0,0.89,0.017,1081,2,3343,2.0,100.0,Low,N/A,0.5,0.83541,1131310,0.39,0.148,2.343,2.325,0.135,1.528,0.003,0.002
storiqa,28 Nov 2017,29 Jan 2018,62.0,299.0,3,other,11,25000000.0,25000000.0,1.0,0.003,84765,10,15065,1.6,140.0,High,Low,0.64,-0.05967,271889,-0.097,0.108,1.718,1.681,-0.485,-3.984,-0.002,-0.002
hoqu,27 Nov 2017,26 Feb 2018,91.0,271.0,4,saas,5,15000000.0,15000000.0,1.0,0.168,455,0,5637,1.4,112.0,High,Medium,N/A,-0.55846,29097,-0.146,-0.038,-0.608,-0.643,0.04,0.752,-0.006,-0.006
swissborg,7 Dec 2017,10 Jan 2018,34.0,318.0,6,fintech,13,50000000.0,50000000.0,1.0,0.1,3894,0,10672,2.1,115.0,VeryHigh,Medium,N/A,0.02762,115322,-0.349,-0.192,-3.043,-3.086,0.062,0.9,-0.007,-0.007
clearcoin,16 Nov 2017,31 Mar 2018,135.0,238.0,1,other,17,4350000.0,10116279.0,0.43,0.01,15665,1,7686,2.0,141.0,High,Medium,0.8,0.5515,93524,0.055,-0.045,-0.708,-0.736,0.145,0.915,-0.003,-0.003
viberate,5 Sep 2017,5 Sep 2017,0.0,445.0,5,telecommunications,19,12000000.0,12000000.0,1.0,0.1,4687,0,34294,1.7,97.0,High,VeryLow,0.74,1.74978,1490480,-0.187,-0.078,-1.245,-1.283,0.034,0.869,-0.001,-0.001
loopring,1 Aug 2017,16 Aug 2017,15.0,465.0,3,fintech,3,45000000.0,45000000.0,1.0,0.06,5022,4,28485,2.8,125.0,Stable+,High,0.58,0.74683,200829,-0.054,0.123,1.952,1.93,0.168,3.214,0.004,0.001
eos,11 Jun 2017,26 Jun 2017,15.0,516.0,1,blockchain,4,4197956135.0,4197956135.0,1.0,0.99,72107,0,271,2.5,140.0,High,Medium,N/A,0.0202,13613000,0.185,0.085,1.348,1.332,-0.007,1.314,0.008,0.008
mobilego,25 Apr 2017,25 May 2017,30.0,548.0,1,gaming,8,53000000.0,53000000.0,1.0,0.76,2950,0,296,1.1,115.0,Medium,N/A,N/A,2.53947,187166,-0.047,-0.015,-0.239,-0.264,0.078,2.339,0.002,0.004
babb,6 Feb 2018,6 Mar 2018,28.0,263.0,4,fintech,13,20000000.0,20000000.0,1.0,0.0012,2851,1,11444,1.4,131.0,High,N/A,0.74,-0.3925,286765,-0.014,0.229,3.632,3.606,0.149,1.865,0.004,0.004
shard,26 Mar 2018,23 Apr 2018,28.0,215.0,4,saas,6,5398600.0,5398600.0,1.0,0.6113,243,1,3210,1.8,110.0,Low,N/A,N/A,-0.90366,1249,-0.034,-0.273,-0.547,-0.568,0.455,2.828,0.006,0.005
transcodium,1 Mar 2018,30 Apr 2018,60.0,208.0,4,saas,7,10977534.0,29669011.0,0.37,0.376,5940,0,2912,2.3,95.0,Medium,Low,N/A,-0.62518,488145,-0.186,-0.198,-3.145,-3.175,0.289,3.446,-0.012,-0.011
