coin,start,end,duration,age,region,industry,team,raised,hardcap,success,price,telegram,N_google_news,N_twitter,N_daily_views,N_daily_time,hype,risk,bazaar-rate,ret_ico_to_day_one,vol_day1,sharpe_1,sharpe_3,sharpe_yr,sharpe_yr2,beta_btc,beta_top10,alpha_btc,alpha_top10
wings,18 Nov 2016,6 Jan 2017,49.0,825.0,12,blockchain,14,1706156.0,2274875.0,0.75,0.0288,1183,1,37271,3.5,303.0,High,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
crowdvilla,3 Sep 2018,28 Sep 2018,25.0,195.0,12,blockchain,4,N/A,N/A,N/A,0.0578,1183,0,31983,3.5,303.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
gamb,31 Jul 2018,31 Jul 2018,0.0,254.0,12,other,32,8200000.0,14909091.0,0.55,0.0557,1183,0,11700,3.5,303.0,Medium,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
alehub,25 Jul 2018,24 Nov 2018,122.0,138.0,12,blockchain,20,4681068.0,33436200.0,0.14,0.2027,1183,0,24611,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
grain,16 Apr 2018,07 May 2018,21.0,339.0,6,blockchain,18,11300000.0,14868421.0,0.76,0.0137,1183,2,3387,N/A,N/A,Medium,Medium,N/A,-0.99124,2249,0.122,0.011,0.172,0.162,-1.519,-24.618,0.496,0.494
ethearnal,28 Feb 2018,1 Apr 2018,32.0,375.0,12,blockchain,8,21848.0,N/A,0.0,0.387,1183,1,7069,3.5,303.0,High,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
travelchain,10 Dec 2017,12 Mar 2018,92.0,395.0,12,blockchain,26,1321653.0,10166562.0,0.13,0.023,1183,0,N/A,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
nau,29 Nov 2017,29 Dec 2017,30.0,468.0,12,blockchain,16,11684136.0,20145062.0,0.58,0.06,1183,0,716,3.5,303.0,Medium,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
confideal,1 Mar 2018,30 May 2018,90.0,316.0,12,blockchain,13,600000.0,12000000.0,0.05,0.555,1183,1,1565,3.5,303.0,Low,Medium,0.88,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
miniapps,18 Oct 2017,19 Dec 2017,62.0,478.0,12,blockchain,7,1000000.0,16666667.0,0.06,8.0,1183,0,N/A,3.5,303.0,Medium,Medium,0.8,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
eloplay,16 Oct 2017,15 Nov 2017,30.0,512.0,12,blockchain,16,85765.0,8576500.0,0.01,0.0331,1183,0,322,3.5,303.0,Medium,Low,0.7,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
worldcore,14 Oct 2017,15 Dec 2017,62.0,482.0,12,fintech,14,25000000.0,100000000.0,0.25,0.1,1183,0,8114,3.5,303.0,Medium,VeryHigh,0.92,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
qvolta,10 Oct 2017,20 Oct 2017,10.0,538.0,12,fintech,4,700000.0,4666667.0,0.15,0.3031,1183,0,5,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
suretly,11 Jul 2017,11 Aug 2017,31.0,608.0,12,fintech,7,28000001.0,28000001.0,1.0,30.932,1183,1,1173,3.5,303.0,Medium,Medium,0.68,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
vtos,24 Sep 2018,27 Dec 2018,94.0,105.0,12,blockchain,11,N/A,40000000.0,N/A,0.15,1183,0,8889,3.5,303.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
profede,1 Jun 2018,15 Sep 2018,106.0,208.0,12,blockchain,6,10313000.0,19832692.0,0.52,0.01,1183,0,26706,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
tokenlend,26 Mar 2018,10 May 2018,45.0,336.0,12,blockchain,6,1076843.0,26921075.0,0.04,0.288,1183,1,427,3.5,303.0,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
familypoints,28 Feb 2018,27 Mar 2018,27.0,380.0,12,other,13,N/A,25000000.0,N/A,0.1,1183,0,227,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
biometrids,19 Feb 2018,19 Mar 2018,28.0,388.0,12,other,9,80000.0,N/A,0.0,0.2693,1183,0,N/A,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
aware,15 Jan 2018,15 Feb 2018,31.0,420.0,12,blockchain,N/A,N/A,18000000.0,N/A,0.063,1183,0,1108,N/A,N/A,Low,High,N/A,0.49538,1391910,-0.3,-0.186,-2.953,-2.982,-0.057,-0.281,-0.003,-0.003
styras,28 Nov 2017,30 Dec 2017,32.0,467.0,12,blockchain,8,13087.0,N/A,0.0,0.158,1183,0,N/A,3.5,303.0,Medium,Medium,0.62,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bitboost,10 Oct 2017,4 Nov 2017,25.0,523.0,12,blockchain,8,14000001.0,14000001.0,1.0,0.46,1183,0,2151,3.5,303.0,Medium,Medium,0.8,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
inchain,26 Oct 2016,26 Nov 2016,31.0,866.0,12,blockchain,8,N/A,N/A,N/A,0.1,1183,4,N/A,N/A,N/A,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
faireum,01 Jun 2019,31 Aug 2019,91.0,-142.0,12,blockchain,21,N/A,7500000.0,N/A,0.015,1183,0,2466,3.5,303.0,Medium,Medium,0.9,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
btcex,8 Feb 2019,8 Apr 2019,59.0,3.0,12,blockchain,6,N/A,5000000.0,N/A,0.25,1183,0,3985,3.5,303.0,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
emusic,26 Nov 2018,16 Dec 2018,20.0,116.0,12,blockchain,9,N/A,70000000.0,N/A,0.39,1183,0,23156,3.5,303.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cryptoindex,17 Oct 2018,10 Mar 2019,144.0,32.0,12,fintech,10,10553602.0,36391731.0,0.29,0.6544,1183,0,5093,3.5,303.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
icovo,30 Oct 2018,30 Nov 2018,31.0,132.0,12,other,13,80339.0,8033900.0,0.01,0.3,1183,0,9825,3.5,303.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
sanuscoin,01 Oct 2018,31 Dec 2018,91.0,101.0,12,blockchain,N/A,N/A,N/A,N/A,N/A,1183,0,N/A,N/A,N/A,VeryLow,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
monaize,1 Sep 2018,31 Mar 2019,211.0,11.0,12,blockchain,8,N/A,10000000.0,N/A,1.054,1183,0,N/A,3.5,303.0,Medium,Medium,0.7,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
yumerium,26 Sep 2018,10 Oct 2018,14.0,183.0,12,gaming,12,3000001.0,20000007.0,0.15,0.072,1183,0,3760,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
qiibee,24 Sep 2018,24 Oct 2018,30.0,169.0,12,blockchain,18,8460000.0,11280000.0,0.75,0.0205,1183,0,5753,3.5,303.0,High,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
citicash,1 Sep 2018,31 Oct 2018,60.0,162.0,12,blockchain,16,12963348.0,19641436.0,0.66,0.15,1183,0,394,3.5,303.0,VeryLow,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
12ships,01 Aug 2018,31 Aug 2018,30.0,223.0,12,blockchain,10,N/A,42000000.0,N/A,0.084,1183,0,293,3.5,303.0,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
solidified,23 Jul 2018,23 Oct 2018,92.0,170.0,12,blockchain,14,N/A,67288300.0,N/A,6.745,1183,0,1221,3.5,303.0,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
valpromise,04 Jul 2018,08 Aug 2018,35.0,246.0,12,blockchain,3,N/A,7111400.0,N/A,0.009,1183,0,247,N/A,N/A,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
foleum,02 Jul 2018,31 Oct 2018,121.0,162.0,12,blockchain,9,N/A,55000000.0,N/A,0.5,1183,0,1890,3.5,303.0,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
namahe,24 May 2018,20 Jun 2018,27.0,295.0,12,other,9,N/A,30000000.0,N/A,N/A,1183,0,11804,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
coinet,22 Jun 2018,28 Nov 2018,159.0,134.0,12,blockchain,9,N/A,2000000.0,N/A,0.5,1183,0,1099,3.5,303.0,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
opiria,01 May 2018,14 Jul 2018,74.0,271.0,5,other,11,15400000.0,30196078.0,0.51,0.1,1183,0,N/A,N/A,N/A,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cryptoads,15 May 2018,14 Jul 2018,60.0,271.0,12,blockchain,18,3230373.0,29367027.0,0.11,1.0,1183,0,33774,3.5,303.0,Medium,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
dacc,10 Jun 2018,7 Jul 2018,27.0,278.0,12,blockchain,10,13500000.0,14062500.0,0.96,0.0022,1183,0,18707,3.5,303.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
curaizon,31 Aug 2018,1 Dec 2018,92.0,131.0,12,blockchain,5,N/A,25000000.0,N/A,0.2,1183,0,5316,3.5,303.0,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
arweave,07 Jun 2018,09 Jun 2018,2.0,306.0,12,other,8,8700000.0,8700000.0,1.0,0.73,1183,0,3590,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ubex,21 May 2018,30 Sep 2018,132.0,193.0,12,other,32,5170071.0,6802725.0,0.76,0.0023,1183,0,N/A,3.5,303.0,VeryHigh,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
verasity,1 Mar 2019,6 Mar 2019,5.0,36.0,12,other,18,19200000.0,24935065.0,0.77,0.0106,1183,0,10268,3.5,303.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
gochain,1 May 2018,7 May 2018,6.0,339.0,12,blockchain,6,13685000.0,13685000.0,1.0,0.0453,1183,0,9139,3.5,303.0,High,Medium,N/A,-0.48479,1495680,0.315,0.058,0.926,0.902,0.179,1.772,0.005,0.005
befund,16 May 2018,16 Jun 2018,31.0,299.0,12,fintech,13,3000000.0,25000000.0,0.12,0.05,1183,1,872,3.5,303.0,Medium,Medium,0.76,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
blockhive,14 May 2018,30 Jun 2018,47.0,285.0,12,fintech,8,31980.0,639600.0,0.05,0.051,1183,0,1978,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
merculet,04 May 2018,04 May 2018,0.0,342.0,12,blockchain,10,28700000.0,28700000.0,1.0,0.01138,1183,0,33885,3.5,303.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
tripbit,1 May 2018,3 Jul 2018,63.0,282.0,12,blockchain,7,N/A,40000000.0,N/A,0.0476,1183,7,N/A,3.5,303.0,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
coinus,01 May 2018,14 May 2018,13.0,332.0,12,fintech,9,N/A,17457800.0,N/A,0.05,1183,0,573,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
databrokerdao,26 Apr 2018,26 May 2018,30.0,320.0,12,other,10,3544538.0,29537817.0,0.12,0.2785,1183,0,2894,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cosmochain,21 Apr 2018,20 May 2018,29.0,326.0,12,blockchain,8,33360000.0,35870968.0,0.93,0.068,1183,0,3025,3.5,303.0,Medium,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
robet,20 Apr 2018,21 May 2018,31.0,325.0,12,blockchain,11,2111848.0,21118480.0,0.1,8.7,1183,0,41,3.5,303.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
eligma,17 Apr 2018,10 May 2018,23.0,336.0,12,blockchain,27,11377277.0,24206972.0,0.47,0.1,1183,0,7508,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
well,16 May 2018,30 Jun 2018,45.0,285.0,12,fintech,11,15000000.0,27777778.0,0.54,0.1,1183,0,1848,3.5,303.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
iconiqlab,15 Apr 2018,30 May 2018,45.0,316.0,12,blockchain,14,8856000.0,18073469.0,0.49,1.23,1183,1,N/A,2.0,138.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cloudmoolah,30 Mar 2018,30 Apr 2018,31.0,346.0,12,gaming,7,15000000.0,30000000.0,0.5,0.3,1183,0,N/A,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
neurochain,19 Mar 2018,15 Apr 2018,27.0,361.0,12,other,15,25000000.0,25000000.0,1.0,0.116,1183,0,8819,3.5,303.0,Medium,Low,N/A,-0.78511,176867,0.023,-0.058,-0.925,-0.95,-0.023,0.159,-0.001,-0.001
giftcoin,20 Mar 2018,19 Apr 2018,30.0,357.0,12,blockchain,5,10000000.0,10000000.0,1.0,0.1,1183,0,1321,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
sunmoney,15 Mar 2018,30 Apr 2018,46.0,346.0,12,blockchain,18,4000000.0,22222222.0,0.18,4.5571,1183,0,4008,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
rewardmob,13 Mar 2018,27 Mar 2018,14.0,380.0,12,blockchain,N/A,N/A,109200000.0,N/A,0.1,1183,0,3543,1.0,129.0,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
lccx,12 Mar 2018,30 Apr 2018,49.0,346.0,12,blockchain,11,500000.0,7142857.0,0.07,0.15,1183,0,N/A,N/A,N/A,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
skraps,25 Feb 2018,15 Mar 2018,18.0,392.0,12,blockchain,10,7247400.0,21315882.0,0.34,0.45,1183,0,32,3.5,303.0,High,High,0.84,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
taylor,21 Feb 2018,22 Mar 2018,29.0,385.0,12,blockchain,14,1012863.0,3492631.0,0.29,0.3928,1183,0,3641,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
thrive,10 Mar 2018,5 Apr 2018,26.0,371.0,12,saas,15,26000000.0,26000000.0,1.0,0.28,1183,0,35,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
crowdcoinage,12 Feb 2018,12 Mar 2018,28.0,395.0,12,blockchain,10,90000.0,3000000.0,0.03,0.069,1183,0,2071,3.5,303.0,High,Medium,0.76,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
blockex,9 Feb 2018,2 Mar 2018,21.0,405.0,12,fintech,10,28401229.0,39446151.0,0.72,1.11,1183,0,2604,3.5,303.0,Medium,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
skara,8 Feb 2018,23 Feb 2018,15.0,412.0,12,other,15,3476357.0,8277040.0,0.42,0.835,1183,0,3383,3.5,303.0,N/A,N/A,0.76,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
onplace,10 Feb 2018,15 Mar 2018,33.0,392.0,12,blockchain,10,N/A,2471400.0,N/A,0.147,1183,0,1,3.5,303.0,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cryogen,01 Feb 2018,01 Jul 2018,150.0,284.0,12,blockchain,5,N/A,1000000.0,N/A,1.0,1183,0,764,3.5,303.0,Medium,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
galactikka,9 Oct 2017,26 Feb 2018,140.0,409.0,12,blockchain,6,1873.0,N/A,0.0,0.1,1183,8,493,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
terraminer,1 Oct 2017,31 Oct 2017,30.0,527.0,12,blockchain,6,1038288.0,N/A,N/A,8.4,1183,0,918,3.5,303.0,Low,High,0.5,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
gilgamesh,15 Jan 2018,26 Mar 2018,70.0,381.0,12,blockchain,N/A,200000.0,N/A,0.0,0.44,1183,0,2501,N/A,N/A,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
midex,15 Jan 2018,15 Apr 2018,90.0,361.0,12,fintech,14,22000000.0,75862069.0,0.29,1.0,1183,0,N/A,3.5,303.0,Medium,Medium,0.86,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
pocketinns,15 Jan 2018,31 Jan 2018,16.0,435.0,12,blockchain,12,N/A,46000000.0,N/A,1.52,1183,0,N/A,3.5,303.0,Low,Low,0.8,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
globcoin,5 Mar 2018,27 Mar 2018,22.0,380.0,12,fintech,12,N/A,142825000.0,N/A,0.0584,1183,0,1240,3.5,303.0,Medium,Low,0.8,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
iht,10 Jan 2018,01 Feb 2018,22.0,434.0,12,blockchain,N/A,35000000.0,35000000.0,1.0,0.119,1183,0,6060,1.0,73.0,Medium,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
sureremit,10 Jan 2018,10 Feb 2018,31.0,425.0,12,fintech,6,10000000.0,10000000.0,1.0,0.02,1183,0,5418,3.5,303.0,Medium,Medium,0.82,0.8333,35294,-0.212,0.02,0.312,0.287,-0.111,-0.26,0.001,0.001
tokenomy,15 Jan 2018,5 Feb 2018,21.0,430.0,12,blockchain,6,26000000.0,28571429.0,0.91,0.2037,1183,4,70,3.5,303.0,Medium,Medium,0.82,1.03262,2372070,-0.569,-0.13,-2.07,-2.132,-0.02,-0.561,-0.004,-0.004
uservice,18 Dec 2017,1 Feb 2018,45.0,434.0,12,blockchain,25,26892725.0,336159062.0,0.08,0.553,1183,5,514,3.5,303.0,Medium,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
heartbout,1 Apr 2018,30 Jun 2018,90.0,285.0,12,blockchain,7,N/A,2803010.0,N/A,0.065,1183,0,1547,1.0,56.0,Medium,High,0.72,0.1572,34679,-0.032,0.021,0.335,0.316,0.134,0.912,0.003,0.003
tekycorp,14 Dec 2017,13 Jan 2018,30.0,453.0,12,blockchain,13,N/A,115418000.0,N/A,0.374,1183,0,N/A,N/A,N/A,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
scrinium,11 Feb 2018,11 Mar 2018,28.0,396.0,12,blockchain,10,6000000.0,N/A,N/A,0.228,1183,0,1457,3.5,303.0,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
dimpay,07 Dec 2017,18 Dec 2017,11.0,479.0,12,fintech,3,14000000.0,28571429.0,0.49,0.01,1183,0,8201,N/A,N/A,Low,Medium,0.8,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
aurora,11 Dec 2017,11 Jan 2018,31.0,455.0,12,fintech,9,7283717.0,7283717.0,1.0,3000.0,1183,0,36196,3.5,303.0,Medium,Low,N/A,-0.99998,829472,0.045,-0.085,-1.35,-1.376,0.085,0.912,0.002,0.002
bitcomo,1 Dec 2017,16 Feb 2018,77.0,419.0,12,blockchain,14,3731609.0,N/A,N/A,0.3,1183,1,N/A,3.5,303.0,Medium,Medium,0.64,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
jincor,15 Nov 2017,31 Jan 2018,77.0,435.0,12,blockchain,16,N/A,26600000.0,N/A,1.0,1183,0,1712,3.5,303.0,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bitcoen,28 Nov 2017,26 Dec 2017,28.0,471.0,12,blockchain,12,2504103.0,19262331.0,0.13,1.0,1183,0,2151,3.5,303.0,Medium,Medium,0.66,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
medibloc,27 Nov 2017,15 Dec 2017,18.0,482.0,12,insurance services,7,5100000.0,30000000.0,0.17,0.015,1183,1,8381,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bankera,27 Nov 2017,27 Feb 2018,92.0,408.0,12,fintech,7,15094919.0,15094919.0,1.0,0.02,1183,0,24729,3.5,303.0,VeryHigh,Low,N/A,-0.4809,2604320,-0.588,-0.196,-3.114,-3.153,-0.112,-1.136,-0.003,-0.003
karma,29 Nov 2017,15 Dec 2017,16.0,482.0,12,blockchain,17,10000000.0,10000000.0,1.0,0.01,1183,1,1060,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
traderstars,19 Nov 2017,19 Dec 2017,30.0,478.0,12,blockchain,10,N/A,N/A,N/A,2.49,1183,0,N/A,3.5,303.0,Low,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
paycent,2 Nov 2017,30 Nov 2017,28.0,497.0,12,fintech,17,6200000.0,206666667.0,0.03,0.757,1183,0,3275,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
lucyd,31 Oct 2017,28 Feb 2018,120.0,407.0,12,blockchain,6,6100000.0,10000000.0,0.61,0.25,1183,2,11146,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
esports,1 Nov 2017,1 Dec 2017,30.0,496.0,12,gaming,17,5800000.0,N/A,N/A,1.15,1183,0,5779,3.5,303.0,Medium,Medium,0.7,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
crypterium,31 Oct 2017,14 Jan 2018,75.0,452.0,12,fintech,15,51656963.0,51656963.0,1.0,1.5,1183,0,17380,3.5,303.0,High,Medium,0.94,0.54,183715,-0.374,-0.045,-0.708,-0.731,0.008,-0.26,-0.002,-0.002
dovu,3 Oct 2017,17 Oct 2017,14.0,541.0,12,other,6,6600000.0,28695652.0,0.23,0.11,1183,0,N/A,3.5,303.0,Low,Medium,0.5,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
payperex,01 Oct 2017,18 Dec 2017,78.0,479.0,12,blockchain,4,N/A,N/A,N/A,N/A,1183,1,N/A,N/A,N/A,Low,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
wanchain,01 Oct 2017,01 Nov 2017,31.0,526.0,12,blockchain,31,36000000.0,36000000.0,1.0,0.34,1183,0,109209,3.5,303.0,High,Low,N/A,11.38235,189439008,0.181,0.06,0.948,0.915,0.17,1.625,-0.003,-0.003
comsa,2 Oct 2017,6 Nov 2017,35.0,521.0,12,blockchain,6,95000000.0,N/A,N/A,1.0,1183,0,7460,3.5,303.0,Medium,Medium,0.8,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
dentacoin,1 Oct 2017,1 Nov 2017,31.0,526.0,12,fintech,19,1100000.0,27500000.0,0.04,0.0001,1183,1,N/A,3.5,303.0,High,Medium,0.8,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
wordcoin,10 Oct 2017,7 Nov 2017,28.0,520.0,12,blockchain,10,N/A,20000000.0,N/A,N/A,1183,0,1351,3.5,303.0,Low,Medium,0.6,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
pluscoin,26 Sep 2017,10 Oct 2017,14.0,548.0,12,blockchain,12,9598015.0,N/A,N/A,1.4923,1183,0,289,3.5,303.0,Low,Medium,0.46,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
